sent_id	class	pattern	X_found	Y_found	pair	query	context_pre	costr	context_post	text
33895	no	X and Y	institutional	public	private - public	(?!private)(\b\w+) and (\bpublic)	 Rick and Megan estimate that the library contains about fifty thousand items, which they have obtained from used-book stores, shrinking 	institutional and public	 @ @ @ @ @ @ @ @ @ @.	 Rick and Megan estimate that the library contains about fifty thousand items, which they have obtained from used-book stores, shrinking  institutional and public  @ @ @ @ @ @ @ @ @ @.
35691	no	X and Y	private	individual	private - public	(\bprivate) and (?!public)(\b\w+)	 So long as religion was a purely 	private and individual	 affair, religious practice was accepted as a human right.	 So long as religion was a purely  private and individual  affair, religious practice was accepted as a human right.
11949	no	X and Y	private	personal	private - public	(\bprivate) and (?!public)(\b\w+)	 But, those lessons are 	private and personal	.	 But, those lessons are  private and personal .
11683	no	X and Y	environmental	public	private - public	(?!private)(\b\w+) and (\bpublic)	 But they are backed by 	environmental and public	 health groups, who say cleaner diesels would reduce lung cancer and alleviate suffering for millions of people with asthma.	 But they are backed by  environmental and public  health groups, who say cleaner diesels would reduce lung cancer and alleviate suffering for millions of people with asthma.
53699	no	X and Y	quiet	private	private - public	(?!public)(\b\w+) and (\bprivate)	2 average, is as 	quiet and private	 as his roommate, Jordan, is personable and outgoing.	2 average, is as  quiet and private  as his roommate, Jordan, is personable and outgoing.
51153	no	X and Y	brave	public	private - public	(?!private)(\b\w+) and (\bpublic)	 You have my deep thanks for your very 	brave and public	 stance on the evils of shariah as a governing, political doctrine and now you will have my prayers, too.	 You have my deep thanks for your very  brave and public  stance on the evils of shariah as a governing, political doctrine and now you will have my prayers, too.
34265	no	X and Y	public	obvious	private - public	(\bpublic) and (?!private)(\b\w+)	 Second, in contrast to masculine power, which is 	public and obvious	, feminine strength must remain informal.	 Second, in contrast to masculine power, which is  public and obvious , feminine strength must remain informal.
28941	no	X and Y	corporate	public	private - public	(?!private)(\b\w+) and (\bpublic)	 Major 	corporate and public	 art commissions.	 Major  corporate and public  art commissions.
4380	no	X and Y	personal	public	private - public	(?!private)(\b\w+) and (\bpublic)	 (n75) Indeed, throughout his 	personal and public	 writings and correspondences, Stieglitz thoroughly intertwined references to financial and spiritual value.	 (n75) Indeed, throughout his  personal and public  writings and correspondences, Stieglitz thoroughly intertwined references to financial and spiritual value.
25429	no	X and Y	individual	public	private - public	(?!private)(\b\w+) and (\bpublic)	 It is also stated that 	individual and public	 liberties - of conscience, thought, expression, publication, association, creation of political parties and unions and to organize pacific demonstrations, etc.	 It is also stated that  individual and public  liberties - of conscience, thought, expression, publication, association, creation of political parties and unions and to organize pacific demonstrations, etc.
29089	no	X and Y	botanic	private	private - public	(?!public)(\b\w+) and (\bprivate)	 Many forms are being grown in 	botanic and private	 gardens, and young plants may often be found at plant sales sponsored by arboretums and horticultural societies.	 Many forms are being grown in  botanic and private  gardens, and young plants may often be found at plant sales sponsored by arboretums and horticultural societies.
20429	no	X and Y	private	Christian	private - public	(\bprivate) and (?!public)(\b\w+)	 I have known MANY kids who have attended various 	private and Christian	 schools and as a whole they are more mature and better prepared for college and life WITHOUT the many social distractions that come in public.	 I have known MANY kids who have attended various  private and Christian  schools and as a whole they are more mature and better prepared for college and life WITHOUT the many social distractions that come in public.
39170	no	X and Y	private	personal	private - public	(\bprivate) and (?!public)(\b\w+)	 The concept that family is 	private and personal	 has been adopted by those on both ends of the political spectrum.	 The concept that family is  private and personal  has been adopted by those on both ends of the political spectrum.
37369	no	X and Y	medical	public	private - public	(?!private)(\b\w+) and (\bpublic)	 That knowledge can in turn shed light on which 	medical and public	 health interventions might be most effective.	 That knowledge can in turn shed light on which  medical and public  health interventions might be most effective.
18784	no	X and Y	private	corporate	private - public	(\bprivate) and (?!public)(\b\w+)	 His paintings are in numerous 	private and corporate	 collections.	 His paintings are in numerous  private and corporate  collections.
43375	no	X and Y	general	private	private - public	(?!public)(\b\w+) and (\bprivate)	 There are other levels of membership that provide 	general and private	 labeled materials, training and access to specialty branded lead campaigns.	 There are other levels of membership that provide  general and private  labeled materials, training and access to specialty branded lead campaigns.
15268	no	X and Y	special	private	private - public	(?!public)(\b\w+) and (\bprivate)	 For example, Frank and Migdalia Cortez both want a house that they can fix up and make 	special and private	, neatly bounded from neighbors (Perin 1977).	 For example, Frank and Migdalia Cortez both want a house that they can fix up and make  special and private , neatly bounded from neighbors (Perin 1977).
48337	no	X as well as Y	nonpublic	public	private - public	(?!private)(\b\w+) as well as (\bpublic)	 We do not know if the figure includes 	nonpublic as well as public	 elementary and secondary education (presumably it does not).	 We do not know if the figure includes  nonpublic as well as public  elementary and secondary education (presumably it does not).
19306	no	X as well as Y	commercial	public	private - public	(?!private)(\b\w+) as well as (\bpublic)	 However, in television broadcasting, the viewing public has open access to 	commercial as well as public	 channels.	 However, in television broadcasting, the viewing public has open access to  commercial as well as public  channels.
6466	no	X or Y	private	pro	private - public	(\bprivate) or (?!public)(\b\w+)	 Administrative appeals tend to generate no fees (or low fees in some few instances) and training on the various laws is usually required before a 	private or pro	 bono attorney can effectively represent a client.	 Administrative appeals tend to generate no fees (or low fees in some few instances) and training on the various laws is usually required before a  private or pro  bono attorney can effectively represent a client.
14675	no	X or Y	commercial	private	private - public	(?!public)(\b\w+) or (\bprivate)	 Factors or conditions similar to those described at junctions may also affect access from 	commercial or private	 driveways (categorized as bicyclist failure to yield?	 Factors or conditions similar to those described at junctions may also affect access from  commercial or private  driveways (categorized as bicyclist failure to yield?
41595	no	X or Y	female	private	private - public	(?!public)(\b\w+) or (\bprivate)	 The reason is obvious: uniquely 	female or private	 familial events are assumed to have no direct impact on community life, which is the focus of these studies.	 The reason is obvious: uniquely  female or private  familial events are assumed to have no direct impact on community life, which is the focus of these studies.
10385	no	X or Y	federal	private	private - public	(?!public)(\b\w+) or (\bprivate)	 Borrowers pay less interest when compared to 	federal or private	 loans.	 Borrowers pay less interest when compared to  federal or private  loans.
22895	no	X or Y	public	formal	private - public	(\bpublic) or (?!private)(\b\w+)	 Implicit theories are not 	public or formal	.	 Implicit theories are not  public or formal .
4370	no	X or Y	nongovernmental	private	private - public	(?!public)(\b\w+) or (\bprivate)	 (n6) The latter two, produced during the rapid socioeconomic transformation in Korea, can reflect underlying attitudes toward 	nongovernmental or private	 institutions.	 (n6) The latter two, produced during the rapid socioeconomic transformation in Korea, can reflect underlying attitudes toward  nongovernmental or private  institutions.
36800	no	X or Y	private	official	private - public	(\bprivate) or (?!public)(\b\w+)	 Sufficient financing can come from the 	private or official	 sector -- including continued support from the ECB, with full backup of the euro area members.	 Sufficient financing can come from the  private or official  sector -- including continued support from the ECB, with full backup of the euro area members.
52445	no	X or Y	inner	private	private - public	(?!public)(\b\w+) or (\bprivate)	 play to characterize interpretation as a kind of 	inner or private	 contest between witchcraft and tyranny, which it almost identifies as a war between the feminine and the masculine.	 play to characterize interpretation as a kind of  inner or private  contest between witchcraft and tyranny, which it almost identifies as a war between the feminine and the masculine.
35204	no	X or Y	private	hidden	private - public	(\bprivate) or (?!public)(\b\w+)	 Shi'a women did not compose 	private or hidden	" transcripts nor were their transcripts "" produced for a different audience and under different constraints."	" Shi'a women did not compose  private or hidden  transcripts nor were their transcripts "" produced for a different audience and under different constraints."
41748	no	X or Y	national	private	private - public	(?!public)(\b\w+) or (\bprivate)	 The results, a ten-year show-and-tell for developers who had captured 	national or private	 foundation funds, had limited impact beyond the field-test schools.	 The results, a ten-year show-and-tell for developers who had captured  national or private  foundation funds, had limited impact beyond the field-test schools.
7891	no	X or Y	professional	public	private - public	(?!private)(\b\w+) or (\bpublic)	 And it is quite wrong to suggest that because a man is a philanderer, that he will also betray people in his 	professional or public	 life.	 And it is quite wrong to suggest that because a man is a philanderer, that he will also betray people in his  professional or public  life.
44206	no	X or Y	private	hybrid	private - public	(\bprivate) or (?!public)(\b\w+)	 These protocols all have the objective of quickly moving data from the enterprise back-end systems into the 	private or hybrid	 cloud.	 These protocols all have the objective of quickly moving data from the enterprise back-end systems into the  private or hybrid  cloud.
12832	no	X or Y	governmental	private	private - public	(?!public)(\b\w+) or (\bprivate)	 Consumers are directed to the appropriate 	governmental or private	 agencies for help in answering specialized questions or resolving disputes that are not within the Unit's jurisdiction.	 Consumers are directed to the appropriate  governmental or private  agencies for help in answering specialized questions or resolving disputes that are not within the Unit's jurisdiction.
36775	no	X or Y	individual	private	private - public	(?!public)(\b\w+) or (\bprivate)	 Such thinking is joint, group, shared, or collective, as opposed to intramental, or 	individual or private	 thought.	 Such thinking is joint, group, shared, or collective, as opposed to intramental, or  individual or private  thought.
4365	no	X or Y	commercial	public	private - public	(?!private)(\b\w+) or (\bpublic)	 (n538) Residential structures that are demolished as part of a 	commercial or public	 project also are not exempt.	 (n538) Residential structures that are demolished as part of a  commercial or public  project also are not exempt.
35656	no	X or Y	zero	public	private - public	(?!private)(\b\w+) or (\bpublic)	 So if we mine from CC-BY, CC-	zero or public	 domain content, we're safe.	 So if we mine from CC-BY, CC- zero or public  domain content, we're safe.
35888	no	X or Y	parochial	private	private - public	(?!public)(\b\w+) or (\bprivate)	 Society of Sisters, 301 the Court struck down a statute requiring children to attend public school, thus preventing them from attending 	parochial or private	 ones.	 Society of Sisters, 301 the Court struck down a statute requiring children to attend public school, thus preventing them from attending  parochial or private  ones.
25982	no	X or Y	private	religious	private - public	(\bprivate) or (?!public)(\b\w+)	 It provides 8,000 students with scholarships of up to $5,000 each to attend a 	private or religious	 school of their choice.	 It provides 8,000 students with scholarships of up to $5,000 each to attend a  private or religious  school of their choice.
4184	no	X or Y	large	public	private - public	(?!private)(\b\w+) or (\bpublic)	 (Other than Plastic, this is actually the only really 	large or public	 one I've spent really significant time on.	 (Other than Plastic, this is actually the only really  large or public  one I've spent really significant time on.
36068	no	X or Y	private	nearby	private - public	(\bprivate) or (?!public)(\b\w+)	 Some parents had already decided on 	private or nearby	 suburban options, but Worthley and her husband were committed to sending their children to a public school in the city.	 Some parents had already decided on  private or nearby  suburban options, but Worthley and her husband were committed to sending their children to a public school in the city.
6316	no	X or Y	parochial	private	private - public	(?!public)(\b\w+) or (\bprivate)	 According to the poll, nearly 70% of blacks favor public school choice; 57% favor a voucher system that would allow them to send their children to any public, 	parochial or private	 school.	 According to the poll, nearly 70% of blacks favor public school choice; 57% favor a voucher system that would allow them to send their children to any public,  parochial or private  school.
22838	no	X or Y	private	religious	private - public	(\bprivate) or (?!public)(\b\w+)	 If your child will be attending a 	private or religious	 elementary or secondary school, consider opening an ESA and contributing up to $2,000 per year.	 If your child will be attending a  private or religious  elementary or secondary school, consider opening an ESA and contributing up to $2,000 per year.
19502	no	X or Y	personal	public	private - public	(?!private)(\b\w+) or (\bpublic)	 I Never Knew I Had A Choice is a splendid addition to any 	personal or public	 self-help book collection.	 I Never Knew I Had A Choice is a splendid addition to any  personal or public  self-help book collection.
49320	no	X or Y	private	governmental	private - public	(\bprivate) or (?!public)(\b\w+)	 When Compassion became industrialized, it does not matter whether it is 	private or governmental	, they do not want to lose their customers.	 When Compassion became industrialized, it does not matter whether it is  private or governmental , they do not want to lose their customers.
50434	no	X or Y	commercial	public	private - public	(?!private)(\b\w+) or (\bpublic)	 With few new homes, or 	commercial or public	 buildings, to design, architects'practices were decimated; only one in seven had jobs.	 With few new homes, or  commercial or public  buildings, to design, architects'practices were decimated; only one in seven had jobs.
48278	no	X or Y	public	separate	private - public	(\bpublic) or (?!private)(\b\w+)	 We can choose 	public or separate	 (Catholic), French immersion and a number of other special programs.	 We can choose  public or separate  (Catholic), French immersion and a number of other special programs.
36262	no	X or Y	public	official	private - public	(\bpublic) or (?!private)(\b\w+)	 Sometimes understanding the techniques used to win 	public or official	 support for an idea can be the most important part.	 Sometimes understanding the techniques used to win  public or official  support for an idea can be the most important part.
22380	no	X or Y	public	political	private - public	(\bpublic) or (?!private)(\b\w+)	" If scientific findings about serious environmental risks presented "" sweetly and patiently "" (not to speak of their dense, obscure, and jargon-heavy technical cousins) can not capture "	public or political	 audiences, then what can?	" If scientific findings about serious environmental risks presented "" sweetly and patiently "" (not to speak of their dense, obscure, and jargon-heavy technical cousins) can not capture  public or political  audiences, then what can?"
29944	no	X or Y	private	governmental	private - public	(\bprivate) or (?!public)(\b\w+)	 Most studies are in fact funded by 	private or governmental	 agencies/funding sources.	 Most studies are in fact funded by  private or governmental  agencies/funding sources.
16512	no	X or Y	scientific	public	private - public	(?!private)(\b\w+) or (\bpublic)	 Hayes'unfounded allegations are not relevant to serious 	scientific or public	 policy discussions.	 Hayes'unfounded allegations are not relevant to serious  scientific or public  policy discussions.
10013	no	X or Y	private	cooperative	private - public	(\bprivate) or (?!public)(\b\w+)	 Because they do not have formal status, they will not be absorbed by the state sector, but will join in the development of rural industries and the expansion of 	private or cooperative	 enterprises in the cities.	 Because they do not have formal status, they will not be absorbed by the state sector, but will join in the development of rural industries and the expansion of  private or cooperative  enterprises in the cities.
39360	no	X or Y	parochial	private	private - public	(?!public)(\b\w+) or (\bprivate)	 The decline in enrollments at 	parochial or private	 high schools also means that fewer students enter a place like Saint Louis University with the background to begin relatively sophisticated discussions of religious experience.	 The decline in enrollments at  parochial or private  high schools also means that fewer students enter a place like Saint Louis University with the background to begin relatively sophisticated discussions of religious experience.
43342	no	X or Y	private	corporate	private - public	(\bprivate) or (?!public)(\b\w+)	 There are n't any 	private or corporate	 investors dumb enough to fall for this, at least I hope not.	 There are n't any  private or corporate  investors dumb enough to fall for this, at least I hope not.
10486	no	X or Y	private	prereflective	private - public	(\bprivate) or (?!public)(\b\w+)	 Both claim that Lindbeck has drawn a caricature of liberalism83 according to which doctrines are only public thematizations of 	private or prereflective	" experience (Batson's "" quest "" orientation) and not "" accounts of a particular community's faith."	" Both claim that Lindbeck has drawn a caricature of liberalism83 according to which doctrines are only public thematizations of  private or prereflective  experience (Batson's "" quest "" orientation) and not "" accounts of a particular community's faith."
4301	no	X or Y	applied	public	private - public	(?!private)(\b\w+) or (\bpublic)	 (n14) Historians influenced by such developments alone or in combination would help found 	applied or public	 history programs across the U.	 (n14) Historians influenced by such developments alone or in combination would help found  applied or public  history programs across the U.
12839	no	X or Y	confidential	public	private - public	(?!private)(\b\w+) or (\bpublic)	 Contact us for 	confidential or public	 testing and product reviews that actually contain useful information.	 Contact us for  confidential or public  testing and product reviews that actually contain useful information.
46511	no	X or Y	private	parochial	private - public	(\bprivate) or (?!public)(\b\w+)	 This would mean you could take some money, perhaps a portion of your tax dollars for education, and apply it towards tuition at 	private or parochial	 schools.	 This would mean you could take some money, perhaps a portion of your tax dollars for education, and apply it towards tuition at  private or parochial  schools.
41010	no	X or Y	private	scary	private - public	(\bprivate) or (?!public)(\b\w+)	 The off-limits room in this eight room colonial where none of the rooms used to be 	private or scary	 or top secret.	 The off-limits room in this eight room colonial where none of the rooms used to be  private or scary  or top secret.
32231	no	X or Y	crowded	public	private - public	(?!private)(\b\w+) or (\bpublic)	 Other safety issues include viewing completely off-road, being alert to other people not concentrating when driving, and @ @ @ @ @ @ @ @ @ @ do drive to a 	crowded or public	 viewing spot.	 Other safety issues include viewing completely off-road, being alert to other people not concentrating when driving, and @ @ @ @ @ @ @ @ @ @ do drive to a  crowded or public  viewing spot.
46634	no	X or Y	insured	private	private - public	(?!public)(\b\w+) or (\bprivate)	 Those with a large share of 	insured or private	 payers can take advantage of @ @ @ @ @ @ @ @ @ @ more ambulatory care-walkin/walk-out treatment.	 Those with a large share of  insured or private  payers can take advantage of @ @ @ @ @ @ @ @ @ @ more ambulatory care-walkin/walk-out treatment.
12506	no	X or Y	private	hybrid	private - public	(\bprivate) or (?!public)(\b\w+)	 Cisco unveiled enhancements to its collaboration portfolio, delivered via public, 	private or hybrid	 cloud models.	 Cisco unveiled enhancements to its collaboration portfolio, delivered via public,  private or hybrid  cloud models.
34170	no	X or Y	personal	private	private - public	(?!public)(\b\w+) or (\bprivate)	 Scandal-free, no skeletons in his 	personal or private	 life.	 Scandal-free, no skeletons in his  personal or private  life.
29096	no	X or Y	private	parochial	private - public	(\bprivate) or (?!public)(\b\w+)	 Many home schoolers are located in areas with no viable 	private or parochial	 school alternatives.	 Many home schoolers are located in areas with no viable  private or parochial  school alternatives.
23459	no	X or Y	private	hybrid	private - public	(\bprivate) or (?!public)(\b\w+)	 In fact, some organizations choose 	private or hybrid	 models over public clouds because @ @ @ @ @ @ @ @ @ @ about cloud computing also require a major reassessment of security and risk.	 In fact, some organizations choose  private or hybrid  models over public clouds because @ @ @ @ @ @ @ @ @ @ about cloud computing also require a major reassessment of security and risk.
41912	no	X or Y	religious	private	private - public	(?!public)(\b\w+) or (\bprivate)	 The school was confiscated by the Communists after the revolution in 1949, as were all schools in China, 	religious or private	.	 The school was confiscated by the Communists after the revolution in 1949, as were all schools in China,  religious or private .
824	no	X or Y	Public	private	private - public	(?!public)(\b\w+) or (\bprivate)	" "" 323 The basic structure of a debt-for-nature swap is as follows: "	Public or private	 actors, usually in developed countries, purchase developing country debt on the secondary market.	" "" 323 The basic structure of a debt-for-nature swap is as follows:  Public or private  actors, usually in developed countries, purchase developing country debt on the secondary market."
32725	no	X or Y	personal	private	private - public	(?!public)(\b\w+) or (\bprivate)	 Paul makes it clear that it was not to any 	personal or private	 views of his own that he claimed to make every understanding captive, but to the Gospel which Christ had delivered to the Apostolic body.	 Paul makes it clear that it was not to any  personal or private  views of his own that he claimed to make every understanding captive, but to the Gospel which Christ had delivered to the Apostolic body.
37909	no	X or Y	public	Congressional	private - public	(\bpublic) or (?!private)(\b\w+)	 The Administration's risky position has developed without 	public or Congressional	 debate.	 The Administration's risky position has developed without  public or Congressional  debate.
45252	no	X or Y	private	corporate	private - public	(\bprivate) or (?!public)(\b\w+)	 They would like us to believe that they can distinguish between the public good and the 	private or corporate	 gain.	 They would like us to believe that they can distinguish between the public good and the  private or corporate  gain.
16096	no	X or Y	public	common	private - public	(\bpublic) or (?!private)(\b\w+)	 Given this conception of property, the publication of scientific results makes them 	public or common	 property: the benefit and use of the theory become the right of anyone within the limits of plagiarism and copyright.	 Given this conception of property, the publication of scientific results makes them  public or common  property: the benefit and use of the theory become the right of anyone within the limits of plagiarism and copyright.
24704	no	X or Y	social	public	private - public	(?!private)(\b\w+) or (\bpublic)	 Is the teacher acting within the 	social or public	 zone?	 Is the teacher acting within the  social or public  zone?
17684	no	X or Y	public	other	private - public	(\bpublic) or (?!private)(\b\w+)	 He would respond to the danger with critique, however, rather than by instituting 	public or other	 forms of control.	 He would respond to the danger with critique, however, rather than by instituting  public or other  forms of control.
8615	no	X or Y	military	private	private - public	(?!public)(\b\w+) or (\bprivate)	 Any type of flying experience-	military or private	, is beneficial to have.	 Any type of flying experience- military or private , is beneficial to have.
45240	no	X or Y	Public	private	private - public	(?!public)(\b\w+) or (\bprivate)	 They wonder what kind of school is right for them: 	Public or private	?	 They wonder what kind of school is right for them:  Public or private ?
41128	no	X or Y	private	parochial	private - public	(\bprivate) or (?!public)(\b\w+)	 The other is the increasingly plausible prospect of full-fledged voucher systems, in which parents would be issued checks earmarked for instruction in public, 	private or parochial	 schools.	 The other is the increasingly plausible prospect of full-fledged voucher systems, in which parents would be issued checks earmarked for instruction in public,  private or parochial  schools.
33281	no	X or Y	corporate	public	private - public	(?!private)(\b\w+) or (\bpublic)	 Primarily, they act as underwriters, assuming the risk of buying new securities from a private 	corporate or public	 issuer and selling them to investors.	 Primarily, they act as underwriters, assuming the risk of buying new securities from a private  corporate or public  issuer and selling them to investors.
25577	no	X or Y	private	religious	private - public	(\bprivate) or (?!public)(\b\w+)	 It is n't a question of the benefits or drawbacks of contraceptives, it's a question of whether or not government can force 	private or religious	 employers/insurance companies to provide contraceptives and to potentially violate their personal beliefs.	 It is n't a question of the benefits or drawbacks of contraceptives, it's a question of whether or not government can force  private or religious  employers/insurance companies to provide contraceptives and to potentially violate their personal beliefs.
11885	no	X or Y	private	viewable	private - public	(\bprivate) or (?!public)(\b\w+)	 But you ca n't selectively choose which photos are public or 	private or viewable	 to friends only, and this applies to the Web version as well.	 But you ca n't selectively choose which photos are public or  private or viewable  to friends only, and this applies to the Web version as well.
31197	no	X or Y	private	sharable	private - public	(\bprivate) or (?!public)(\b\w+)	 Now users can create 	private or sharable	 checklists so they're always staying focused on the tasks they need to get done.	 Now users can create  private or sharable  checklists so they're always staying focused on the tasks they need to get done.
7443	no	X or Y	civic	public	private - public	(?!private)(\b\w+) or (\bpublic)	 Among those items passing the test are: * Dues for membership in professional societies and 	civic or public	 service organizations, like Rotary and Kiuanis clubs.	 Among those items passing the test are: * Dues for membership in professional societies and  civic or public  service organizations, like Rotary and Kiuanis clubs.
43632	no	X or Y	private	parochial	private - public	(\bprivate) or (?!public)(\b\w+)	 There must also be major investments in all forms of education, whether public, 	private or parochial	, to assure that there is a competent work force for the future.	 There must also be major investments in all forms of education, whether public,  private or parochial , to assure that there is a competent work force for the future.
32018	no	X or Y	explicit	public	private - public	(?!private)(\b\w+) or (\bpublic)	 Only the NAACP and NCJW responded in any 	explicit or public	 way in those early years on behalf of the evacuees, and neither took an unequivocally oppositional stand.	 Only the NAACP and NCJW responded in any  explicit or public  way in those early years on behalf of the evacuees, and neither took an unequivocally oppositional stand.
23528	no	X or Y	embarrassing	private	private - public	(?!public)(\b\w+) or (\bprivate)	 In high school, when I wanted to record something 	embarrassing or private	, I'd switch into German.	 In high school, when I wanted to record something  embarrassing or private , I'd switch into German.
49124	no	X or Y	commercial	private	private - public	(?!public)(\b\w+) or (\bprivate)	 What if we fly 	commercial or private	 into Porto Clarence?	 What if we fly  commercial or private  into Porto Clarence?
4295	no	X or Y	personal	private	private - public	(?!public)(\b\w+) or (\bprivate)	 (n13) Because it occurs between intimate partners inside the home, domestic violence is frequently seen as a 	personal or private	, rather than a political and public issue.	 (n13) Because it occurs between intimate partners inside the home, domestic violence is frequently seen as a  personal or private , rather than a political and public issue.
4106	no	X or Y	private	hybrid	private - public	(\bprivate) or (?!public)(\b\w+)	 (A 	private or hybrid	 cloud, on the other hand, can be con?	 (A  private or hybrid  cloud, on the other hand, can be con?
8864	no	X or Y	private	asocial	private - public	(\bprivate) or (?!public)(\b\w+)	 As I turn it, at least, there is nothing epistemologically 	private or asocial	 about imaginative life; nothing metaphysical about it.	 As I turn it, at least, there is nothing epistemologically  private or asocial  about imaginative life; nothing metaphysical about it.
42411	no	X or Y	social	public	private - public	(?!private)(\b\w+) or (\bpublic)	 The terminological change is important because the poor are understood primarily as recipients of 	social or public	 activity.	 The terminological change is important because the poor are understood primarily as recipients of  social or public  activity.
3318	no	X or Y	private	selfish	private - public	(\bprivate) or (?!public)(\b\w+)	" "" There is no "	private or selfish	 interest involved; rather, God is loved, adored, and worshiped for who and what he is.	" "" There is no  private or selfish  interest involved; rather, God is loved, adored, and worshiped for who and what he is."
10840	no	X or Y	private	Catholic	private - public	(\bprivate) or (?!public)(\b\w+)	 But a stable and high-performing 	private or Catholic	 school usually has more than enough students, and little inclination to accept government money to which a host of new rules and requirements would be attached.	 But a stable and high-performing  private or Catholic  school usually has more than enough students, and little inclination to accept government money to which a host of new rules and requirements would be attached.
31948	no	X or Y	private	female	private - public	(\bprivate) or (?!public)(\b\w+)	 One way the split between the public or male world and the 	private or female	" world is imaged in these plays is by being within the house or outside the house "" (109)."	" One way the split between the public or male world and the  private or female  world is imaged in these plays is by being within the house or outside the house "" (109)."
50019	no	X or Y	suburban	private	private - public	(?!public)(\b\w+) or (\bprivate)	 While he's at it, Campbell must @ @ @ @ @ @ @ @ @ @ 	suburban or private	 schools.	 While he's at it, Campbell must @ @ @ @ @ @ @ @ @ @  suburban or private  schools.
24439	no	X or Y	municipal	private	private - public	(?!public)(\b\w+) or (\bprivate)	 Instead it is paid to 	municipal or private	 landlords and utility companies.	 Instead it is paid to  municipal or private  landlords and utility companies.
4267	no	X or Y	private	subjective	private - public	(\bprivate) or (?!public)(\b\w+)	 (c) we could not tolerate people who have beliefs different from our own, we would have to force our values on others, and any moral reform or progress would be purely 	private or subjective	.	 (c) we could not tolerate people who have beliefs different from our own, we would have to force our values on others, and any moral reform or progress would be purely  private or subjective .
43702	no	X or Y	personal	private	private - public	(?!public)(\b\w+) or (\bprivate)	 There was nothing 	personal or private	 about it.	 There was nothing  personal or private  about it.
38173	no	X or Y	special	private	private - public	(?!public)(\b\w+) or (\bprivate)	 The Legislature shall, from time to time, provide, as far as practicable, by general laws, for all matters usually appertaining to 	special or private	 legislation.	 The Legislature shall, from time to time, provide, as far as practicable, by general laws, for all matters usually appertaining to  special or private  legislation.
291	no	X or Y	Private	public	private - public	(?!private)(\b\w+) or (\bpublic)	 	Private or public	 -- bad times, hold off funding pension plans.	  Private or public  -- bad times, hold off funding pension plans.
41766	no	X or Y	private	parochial	private - public	(\bprivate) or (?!public)(\b\w+)	 The right to educate a child in a school of the parents'choice -- whether public or 	private or parochial	 -- is also not mentioned.	 The right to educate a child in a school of the parents'choice -- whether public or  private or parochial  -- is also not mentioned.
38771	no	X or Y	private	abstract	private - public	(\bprivate) or (?!public)(\b\w+)	 The best way to handle this problem, Marsilius thought, was simply to declare that spiritual things had no external effect but represented purely 	private or abstract	 matters.	 The best way to handle this problem, Marsilius thought, was simply to declare that spiritual things had no external effect but represented purely  private or abstract  matters.
21709	no	X or Y	corporate	private	private - public	(?!public)(\b\w+) or (\bprivate)	 I would like to teach children in the Public School setting and not at the 	corporate or private	 level.	 I would like to teach children in the Public School setting and not at the  corporate or private  level.
14604	no	X or Y	private	federal	private - public	(\bprivate) or (?!public)(\b\w+)	 Expenditures from the fund for such purposes shall supplement and not replace existing local, state, 	private or federal	 public health-related funding; or a community-based organization or group of community-based organizations working in collaboration.	 Expenditures from the fund for such purposes shall supplement and not replace existing local, state,  private or federal  public health-related funding; or a community-based organization or group of community-based organizations working in collaboration.
31980	no	X or Y	parochial	private	private - public	(?!public)(\b\w+) or (\bprivate)	 Only 23 out of 148 	parochial or private	 school students fell into the limited category, including only one male in the private and one male in the parochial school!	 Only 23 out of 148  parochial or private  school students fell into the limited category, including only one male in the private and one male in the parochial school!
9077	no	X or Y	public	published	private - public	(\bpublic) or (?!private)(\b\w+)	 As in all television democracies, German politicians often seem to be following 	public or published	 opinion rather than leading it.	 As in all television democracies, German politicians often seem to be following  public or published  opinion rather than leading it.
12767	no	X or Y	governmental	private	private - public	(?!public)(\b\w+) or (\bprivate)	 Congress established certain categories of information that are not required to be released in response to a FOIA request because release would be harmful to 	governmental or private	 interests.	 Congress established certain categories of information that are not required to be released in response to a FOIA request because release would be harmful to  governmental or private  interests.
39110	no	X or Y	private	corporate	private - public	(\bprivate) or (?!public)(\b\w+)	 The combination of broadscale, coordinated efforts underway to manipulate the election and the previously banned unlimited amounts of unaccountable money from 	private or corporate	 interests involved in those efforts threatens the democratic process for picking a president.	 The combination of broadscale, coordinated efforts underway to manipulate the election and the previously banned unlimited amounts of unaccountable money from  private or corporate  interests involved in those efforts threatens the democratic process for picking a president.
8559	no	X or Y	private	cooperative	private - public	(\bprivate) or (?!public)(\b\w+)	 Another, 	private or cooperative	 @ @ @ @ @ @ @ @ @ @ be For-profit.	 Another,  private or cooperative  @ @ @ @ @ @ @ @ @ @ be For-profit.
7670	no	X or Y	private	parochial	private - public	(\bprivate) or (?!public)(\b\w+)	 And any child below a certain income level attending a school rated C, D or F can receive a voucher to go to a 	private or parochial	 school.	 And any child below a certain income level attending a school rated C, D or F can receive a voucher to go to a  private or parochial  school.
40382	no	X or Y	applied	public	private - public	(?!private)(\b\w+) or (\bpublic)	 The knowledge, skills, and strategies needed to be successful in the diverse settings of 	applied or public	 history are neither easily acquired nor balanced.	 The knowledge, skills, and strategies needed to be successful in the diverse settings of  applied or public  history are neither easily acquired nor balanced.
