sent_id	class	pattern	X_found	Y_found	pair	query	context_pre	costr	context_post	text
23832	yes	X or Y	private	public	private - public	(private) or (public)	 In some pressing emergencies, the citizen was authorized to avenge his 	private or public	 wrongs.	 In some pressing emergencies, the citizen was authorized to avenge his  private or public  wrongs.
29915	yes	X or Y	private	public	private - public	(private) or (public)	 Most of us ricochet wildly from thinking about Paula Jones to thinking about whether our kids ought to go to 	private or public	 school.	 Most of us ricochet wildly from thinking about Paula Jones to thinking about whether our kids ought to go to  private or public  school.
47972	yes	X rather than Y	private	public	private - public	(private) rather than (public)	 Victories are rare and more often the function of 	private rather than public	 labors.	 Victories are rare and more often the function of  private rather than public  labors.
23183	yes	X rather than Y	private	public	private - public	(private) rather than (public)	 In addition, 	private rather than public	 recognition of students'efforts and improvement helps to promote a mastery-oriented learning environment.	 In addition,  private rather than public  recognition of students'efforts and improvement helps to promote a mastery-oriented learning environment.
11383	yes	X, not Y	public	private	private - public	(public), not (private)	 But radio and television in west Germany - which is the system the east Germans must adopt - are primarily 	public, not private	, and have a structure all their own.	 But radio and television in west Germany - which is the system the east Germans must adopt - are primarily  public, not private , and have a structure all their own.
25277	yes	X, not Y	public	private	private - public	(public), not (private)	 It is 	public, not private	.	 It is  public, not private .
40061	yes	X, not Y	private	public	private - public	(private), not (public)	 The happiness they long for is 	private, not public	; they make few demands on society as a whole, and even when troubled they seem content with the existing institutional order.	 The happiness they long for is  private, not public ; they make few demands on society as a whole, and even when troubled they seem content with the existing institutional order.
17336	yes	between X and Y	private	public	private - public	between (private) and (public)	 He shuttled 	between private and public	 schools and by fifteen had become an accomplished furniture maker.	 He shuttled  between private and public  schools and by fifteen had become an accomplished furniture maker.
31869	yes	between X and Y	private	public	private - public	between (private) and (public)	 One of the key distinctions for Schaumann is 	between private and public	" distribution: "" The important difference is that the Joe?"	" One of the key distinctions for Schaumann is  between private and public  distribution: "" The important difference is that the Joe?"
767	yes	between X and Y	private	public	private - public	between (private) and (public)	" "" (n36) Further, when the government has determined upon a policy, the difference "	between private and public	 good is likely to be relatively small.	" "" (n36) Further, when the government has determined upon a policy, the difference  between private and public  good is likely to be relatively small."
47900	yes	between X and Y	private	public	private - public	between (private) and (public)	 VMware's strategy appears to be based on making it easy for applications to migrate between cloud providers, and creating an easy interface 	between private and public	 clouds.	 VMware's strategy appears to be based on making it easy for applications to migrate between cloud providers, and creating an easy interface  between private and public  clouds.
23971	yes	between X and Y	private	public	private - public	between (private) and (public)	 In the dynamic relationship 	between private and public	 flamenco, pea aficionados imply gender complementarity by means of performance contrasts.	 In the dynamic relationship  between private and public  flamenco, pea aficionados imply gender complementarity by means of performance contrasts.
23786	yes	between X and Y	private	public	private - public	between (private) and (public)	 In rethinking the division of responsibilities 	between private and public	 bodies, we must go further than what is typically proposed for other regions of the world faced with the same problem.	 In rethinking the division of responsibilities  between private and public  bodies, we must go further than what is typically proposed for other regions of the world faced with the same problem.
27149	yes	between X and Y	private	public	private - public	between (private) and (public)	 It's a single homogenous, uniform space that does n't even make much distinction 	between private and public	 space.	 It's a single homogenous, uniform space that does n't even make much distinction  between private and public  space.
838	yes	between X and Y	private	public	private - public	between (private) and (public)	" "" 9 In the process, conflicts have arisen among neighboring property owners, between adjacent political jurisdictions, "	between private and public	 claims to the shoreline, and between human activities and natural coastal processes, such as erosion.	" "" 9 In the process, conflicts have arisen among neighboring property owners, between adjacent political jurisdictions,  between private and public  claims to the shoreline, and between human activities and natural coastal processes, such as erosion."
46824	yes	between X and Y	private	public	private - public	between (private) and (public)	 Thus immutably bound up with others and the material world through which he moves, Komunyakaa closes his dialogue 	between private and public	 history.	 Thus immutably bound up with others and the material world through which he moves, Komunyakaa closes his dialogue  between private and public  history.
10294	yes	between X and Y	private	public	private - public	between (private) and (public)	 Bill as a precedent for not distinguishing 	between private and public	 universities.	 Bill as a precedent for not distinguishing  between private and public  universities.
3343	yes	between X and Y	private	public	private - public	between (private) and (public)	" "" There's no need for the bedroom to open directly into the main rooms, "" Chris says, explaining how the smaller hall provides needed separation "	between private and public	 rooms.	" "" There's no need for the bedroom to open directly into the main rooms, "" Chris says, explaining how the smaller hall provides needed separation  between private and public  rooms."
25026	yes	between X and Y	private	public	private - public	between (private) and (public)	 It feels like yet another way they've messed with the line 	between private and public	 information.	 It feels like yet another way they've messed with the line  between private and public  information.
29653	yes	between X and Y	private	public	private - public	between (private) and (public)	 More @ @ @ @ @ @ @ @ @ @ gory that entails a symbiotic relationship 	between private and public	 strategies, obstacles and methodologies.	 More @ @ @ @ @ @ @ @ @ @ gory that entails a symbiotic relationship  between private and public  strategies, obstacles and methodologies.
7686	yes	between X and Y	private	public	private - public	between (private) and (public)	 And as for civil-rights laws, as I said, distinctions are made 	between private and public	 when it comes to the extent to which religious freedom trumps civil rights.	 And as for civil-rights laws, as I said, distinctions are made  between private and public  when it comes to the extent to which religious freedom trumps civil rights.
9160	yes	between X and Y	private	public	private - public	between (private) and (public)	 As recommended by Jan Vansina (1987), further studies on the discrepancies 	between private and public	 sources of information are needed to gain an accurate picture of the multitudinous aspects of colonial life in Africa.	 As recommended by Jan Vansina (1987), further studies on the discrepancies  between private and public  sources of information are needed to gain an accurate picture of the multitudinous aspects of colonial life in Africa.
45077	yes	between X and Y	private	public	private - public	between (private) and (public)	 They went back upstairs, and she discovered that he had already arranged the files 	between private and public	 realms.	 They went back upstairs, and she discovered that he had already arranged the files  between private and public  realms.
39612	yes	between X and Y	private	public	private - public	between (private) and (public)	 The estimation results point to the existence of important complementarities between private and government consumption and, to a lesser extent, 	between private and public	 capital.	 The estimation results point to the existence of important complementarities between private and government consumption and, to a lesser extent,  between private and public  capital.
45883	yes	between X and Y	private	public	private - public	between (private) and (public)	 This is in contrast to results from the alcohol and marijuana models where similar effects are observed 	between private and public	 school respondents.	 This is in contrast to results from the alcohol and marijuana models where similar effects are observed  between private and public  school respondents.
40903	yes	between X and Y	private	public	private - public	between (private) and (public)	 The neo-feudal paradigm suggests a clear-cut separation 	between private and public	 orders of policing.	 The neo-feudal paradigm suggests a clear-cut separation  between private and public  orders of policing.
53684	yes	between X and Y	private	public	private - public	between (private) and (public)	11 @ 2:48PM# I've yet to see an apples to apples comparison that shows much of a disparity 	between private and public	 employees.	11 @ 2:48PM# I've yet to see an apples to apples comparison that shows much of a disparity  between private and public  employees.
41413	yes	between X and Y	private	public	private - public	between (private) and (public)	 The problem is exacerbated with the difference 	between private and public	 institutions.	 The problem is exacerbated with the difference  between private and public  institutions.
13651	yes	between X and Y	private	public	private - public	between (private) and (public)	 Dramatic differences 	between private and public	 schools exist on these measures.	 Dramatic differences  between private and public  schools exist on these measures.
23925	yes	between X and Y	private	public	private - public	between (private) and (public)	 In the absence of conflict 	between private and public	" interests regarding cultural and language considerations, the American programming structure of cable has been acknowledged as the "" great potential "" of the medium."	" In the absence of conflict  between private and public  interests regarding cultural and language considerations, the American programming structure of cable has been acknowledged as the "" great potential "" of the medium."
27886	yes	between X and Y	private	public	private - public	between (private) and (public)	 John Edwards, @ @ @ @ @ @ @ @ @ @ CIA director David Petraeus, the media has often blurred the line 	between private and public	 lives when it comes to public officials'extramarital affairs.	 John Edwards, @ @ @ @ @ @ @ @ @ @ CIA director David Petraeus, the media has often blurred the line  between private and public  lives when it comes to public officials'extramarital affairs.
40995	yes	between X and Y	private	public	private - public	between (private) and (public)	 The number of private school students in the theatre assessment was too small to analyze the difference 	between private and public	 school students.	 The number of private school students in the theatre assessment was too small to analyze the difference  between private and public  school students.
10350	yes	between X and Y	private	public	private - public	between (private) and (public)	 Bloom makes a useful distinction 	between private and public	 private diaries.	 Bloom makes a useful distinction  between private and public  private diaries.
5005	yes	both X and Y	public	private	private - public	both (public) and (private)	 67 More and more places-	both public and private	 -- will be under constant surveillance by video cameras.	 67 More and more places- both public and private  -- will be under constant surveillance by video cameras.
10311	yes	both X and Y	public	private	private - public	both (public) and (private)	 Birmingham's active use of urban design principles for 	both public and private	 projects sets it apart.	 Birmingham's active use of urban design principles for  both public and private  projects sets it apart.
44280	yes	both X and Y	private	public	private - public	both (private) and (public)	 These two orientations, however, are not absolute: rather, 	both private and public	 school sectors combine elements of private and public purposes.	 These two orientations, however, are not absolute: rather,  both private and public  school sectors combine elements of private and public purposes.
23002	yes	both X and Y	private	public	private - public	both (private) and (public)	 In Houston, 11 girls'teams from 	both private and public	 schools compete at the district level.	 In Houston, 11 girls'teams from  both private and public  schools compete at the district level.
42163	yes	both X and Y	public	private	private - public	both (public) and (private)	 The spring waters spread with indifference between rich and poor, over 	both public and private	 land.	 The spring waters spread with indifference between rich and poor, over  both public and private  land.
4817	yes	both X and Y	public	private	private - public	both (public) and (private)	 2 The virtual saturation of the transport system, 	both public and private	, is extending ever further into the suburbs.	 2 The virtual saturation of the transport system,  both public and private , is extending ever further into the suburbs.
5705	yes	both X and Y	public	private	private - public	both (public) and (private)	 A cost-of-living adjustment is used by 	both public and private	 employers to compensate employees for these fluctuations.	 A cost-of-living adjustment is used by  both public and private  employers to compensate employees for these fluctuations.
18974	yes	both X and Y	public	private	private - public	both (public) and (private)	 Home schoolers have higher average ACT scores than 	both public and private	 school students.	 Home schoolers have higher average ACT scores than  both public and private  school students.
33090	yes	both X and Y	public	private	private - public	both (public) and (private)	 Planning thus is important in 	both public and private	 activities.	 Planning thus is important in  both public and private  activities.
36509	yes	both X and Y	private	public	private - public	both (private) and (public)	 Stewartt and the rest try to avoid the arrogance, perceived and real, that sometimes characterizes 	both private and public	 U.	 Stewartt and the rest try to avoid the arrogance, perceived and real, that sometimes characterizes  both private and public  U.
27344	yes	both X and Y	public	private	private - public	both (public) and (private)	 It's hard to overstate just how big a feature this is, as SDN is an important component of 	both public and private	 clouds.	 It's hard to overstate just how big a feature this is, as SDN is an important component of  both public and private  clouds.
45824	yes	both X and Y	public	private	private - public	both (public) and (private)	 This is advantageous since 	both public and private	 schools will be more ready to hire @ @ @ @ @ @ @ @ @ @ to teach.	 This is advantageous since  both public and private  schools will be more ready to hire @ @ @ @ @ @ @ @ @ @ to teach.
19212	yes	both X and Y	public	private	private - public	both (public) and (private)	 However, 	both public and private	 policing have important features in common.	 However,  both public and private  policing have important features in common.
41673	yes	both X and Y	public	private	private - public	both (public) and (private)	 The responding institutions represented the entire spectrum of institutions, from very small to very large schools and 	both public and private	 schools.	 The responding institutions represented the entire spectrum of institutions, from very small to very large schools and  both public and private  schools.
12143	yes	both X and Y	public	private	private - public	both (public) and (private)	" CBO projections have shown how leaving the health care "" system "" intact as of 2009 would bust "	both public and private	 budgets, making health care something that NEEDS to be addressed.	" CBO projections have shown how leaving the health care "" system "" intact as of 2009 would bust  both public and private  budgets, making health care something that NEEDS to be addressed."
4860	yes	both X and Y	public	private	private - public	both (public) and (private)	 233 Several regional and national meetings and conferences later, Costa Rica consolidated under one organization the fragmented biodiversity programs then in 	both public and private	 hands.	 233 Several regional and national meetings and conferences later, Costa Rica consolidated under one organization the fragmented biodiversity programs then in  both public and private  hands.
13979	yes	both X and Y	public	private	private - public	both (public) and (private)	 Emergency departments of 	both public and private	 hospitals play an increasingly important -- and often uncompensated -- role in local disaster response.	 Emergency departments of  both public and private  hospitals play an increasingly important -- and often uncompensated -- role in local disaster response.
37379	yes	both X and Y	public	private	private - public	both (public) and (private)	 That makes them the fastest-growing IT segment tracked by research firm IDC -- and the demand is coming from 	both public and private	 sectors.	 That makes them the fastest-growing IT segment tracked by research firm IDC -- and the demand is coming from  both public and private  sectors.
28216	yes	both X and Y	private	public	private - public	both (private) and (public)	 Koenig (2007) explored the influence of 	both private and public	 religiosity on depressive symptomotology among older medical inpatients.	 Koenig (2007) explored the influence of  both private and public  religiosity on depressive symptomotology among older medical inpatients.
15478	yes	both X and Y	public	private	private - public	both (public) and (private)	 For six months now we have been hoping, like all parents of kindergarteners I know in 	both public and private	 schools, that we made the best decision for our children.	 For six months now we have been hoping, like all parents of kindergarteners I know in  both public and private  schools, that we made the best decision for our children.
29052	yes	both X and Y	private	public	private - public	both (private) and (public)	 Many agencies -- 	both private and public	 -- use fees to cover the cost of a mother's medical expenses, the child's previous foster care costs or administrative expenses.	 Many agencies --  both private and public  -- use fees to cover the cost of a mother's medical expenses, the child's previous foster care costs or administrative expenses.
36724	yes	both X and Y	public	private	private - public	both (public) and (private)	 Such alliances can be worthy investments for 	both public and private	 sector resources.	 Such alliances can be worthy investments for  both public and private  sector resources.
41873	yes	both X and Y	public	private	private - public	both (public) and (private)	 The sample for the music assessment was about 2,000 students, 	both public and private	, enough to obtain statistically valid results.	 The sample for the music assessment was about 2,000 students,  both public and private , enough to obtain statistically valid results.
6382	yes	both X and Y	private	public	private - public	both (private) and (public)	 Adams frequently expressed in 	both private and public	 statements the belief that political liberty required religious virtue.	 Adams frequently expressed in  both private and public  statements the belief that political liberty required religious virtue.
4260	yes	both X and Y	public	private	private - public	both (public) and (private)	 (a) There shall be a pharmaceutical cost containment commission established to study methods to reduce the cost of prescription drugs for 	both public and private	 payers.	 (a) There shall be a pharmaceutical cost containment commission established to study methods to reduce the cost of prescription drugs for  both public and private  payers.
51680	yes	both X and Y	public	private	private - public	both (public) and (private)	 and of endangered species on 	both public and private	 land, in order to preserve community character.	 and of endangered species on  both public and private  land, in order to preserve community character.
16093	yes	both X and Y	public	private	private - public	both (public) and (private)	 Given the rising costs of a college education, 	both public and private	, it is not difficult to understand some parents'eagerness to accept a label for their child.	 Given the rising costs of a college education,  both public and private , it is not difficult to understand some parents'eagerness to accept a label for their child.
4964	yes	both X and Y	private	public	private - public	both (private) and (public)	 49 OSHA requirements apply to lead-based paint hazard evaluation and control activities, and remodeling and renovation activities, in 	both private and public	 pre-1978 housing.	 49 OSHA requirements apply to lead-based paint hazard evaluation and control activities, and remodeling and renovation activities, in  both private and public  pre-1978 housing.
43674	yes	both X and Y	private	public	private - public	both (private) and (public)	 There was a time, not so long ago (certainly in my lifetime) when 	both private and public	 sector workers enjoyed very similar benefits.	 There was a time, not so long ago (certainly in my lifetime) when  both private and public  sector workers enjoyed very similar benefits.
52413	yes	both X and Y	private	public	private - public	both (private) and (public)	 org This tour weaves through eight small towns over four weeks, showcasing 	both private and public	 gardens.	 org This tour weaves through eight small towns over four weeks, showcasing  both private and public  gardens.
32497	yes	both X and Y	public	private	private - public	both (public) and (private)	 Over the past decade, 	both public and private	 colleges nationally have increased spending more on student support and administration than on instruction.	 Over the past decade,  both public and private  colleges nationally have increased spending more on student support and administration than on instruction.
15090	yes	both X and Y	public	private	private - public	both (public) and (private)	" Foerster was passionate about grasses, which he called "" the hair of Mother Earth, "" and he promoted their widespread use in "	both public and private	 gardens.	" Foerster was passionate about grasses, which he called "" the hair of Mother Earth, "" and he promoted their widespread use in  both public and private  gardens."
40925	yes	both X and Y	public	private	private - public	both (public) and (private)	 The new network will bring android base sat phones with data capabilities to 	both public and private	 markets.	 The new network will bring android base sat phones with data capabilities to  both public and private  markets.
37908	yes	both X and Y	private	public	private - public	both (private) and (public)	 The Adirondack Park should always include 	both private and public	 land.	 The Adirondack Park should always include  both private and public  land.
18477	yes	both X and Y	public	private	private - public	both (public) and (private)	 His biography vividly defines the, 	both public and private	.	 His biography vividly defines the,  both public and private .
6302	yes	both X and Y	public	private	private - public	both (public) and (private)	 According to statistics reported by the National Industry-Occupational Employment for 1998 (National Industry - Occupation @ @ @ @ @ @ @ @ @ @ employed in 	both public and private	 education settings.	 According to statistics reported by the National Industry-Occupational Employment for 1998 (National Industry - Occupation @ @ @ @ @ @ @ @ @ @ employed in  both public and private  education settings.
36396	yes	both X and Y	public	private	private - public	both (public) and (private)	 Sponsored and financed through 	both public and private	 groups, the partnership will train people in homeownership and subsidize mortgages to affordable levels.	 Sponsored and financed through  both public and private  groups, the partnership will train people in homeownership and subsidize mortgages to affordable levels.
18426	yes	both X and Y	public	private	private - public	both (public) and (private)	 Highly accomplished deer hunters, they hunt 	both public and private	 land, keeping client numbers low to ensure personal service and a high success rate.	 Highly accomplished deer hunters, they hunt  both public and private  land, keeping client numbers low to ensure personal service and a high success rate.
18786	yes	both X and Y	public	private	private - public	both (public) and (private)	 His paintings have been exhibited in a number of galleries, art centers, and museums, and they have been acquired for 	both public and private	 collections.	 His paintings have been exhibited in a number of galleries, art centers, and museums, and they have been acquired for  both public and private  collections.
6816	yes	both X and Y	private	public	private - public	both (private) and (public)	 All campaigns are equally funded through a non-profit foundation that is funded with 	both private and public	 funds.	 All campaigns are equally funded through a non-profit foundation that is funded with  both private and public  funds.
4383	yes	both X and Y	public	private	private - public	both (public) and (private)	 (n8) Moreover, since 	both public and private	 readings of texts were often performed aloud, the reading of texts involved an aural component.	 (n8) Moreover, since  both public and private  readings of texts were often performed aloud, the reading of texts involved an aural component.
9655	yes	both X and Y	public	private	private - public	both (public) and (private)	 Aznar is a wooden speaker and reserved in 	both public and private	.	 Aznar is a wooden speaker and reserved in  both public and private .
37068	yes	both X and Y	public	private	private - public	both (public) and (private)	 Teachers in 	both public and private	 schools rated males significantly higher than females (t = 5.	 Teachers in  both public and private  schools rated males significantly higher than females (t = 5.
29972	yes	both X and Y	public	private	private - public	both (public) and (private)	 Mother-only families were consistently the single largest group using 	both public and private	 agencies.	 Mother-only families were consistently the single largest group using  both public and private  agencies.
46431	yes	both X and Y	public	private	private - public	both (public) and (private)	 This was equally true in 	both public and private	 schools.	 This was equally true in  both public and private  schools.
39367	yes	both X and Y	public	private	private - public	both (public) and (private)	 The defense of American Catholic virtue acquired a militant posture in 	both public and private	 domains as Irish Americans combatted imputations of disloyalty leveled in their direction.	 The defense of American Catholic virtue acquired a militant posture in  both public and private  domains as Irish Americans combatted imputations of disloyalty leveled in their direction.
25971	yes	both X and Y	private	public	private - public	both (private) and (public)	 It promotes economic democracy while checking the growth of 	both private and public	 economic power.	 It promotes economic democracy while checking the growth of  both private and public  economic power.
8950	yes	both X and Y	public	private	private - public	both (public) and (private)	 As a result, Plato set about to develop a system of education that would instill virtues fundamental to goodness in 	both public and private	 life.	 As a result, Plato set about to develop a system of education that would instill virtues fundamental to goodness in  both public and private  life.
48409	yes	both X and Y	public	private	private - public	both (public) and (private)	 We have 	both public and private	 humanitarian work helping around the world.	 We have  both public and private  humanitarian work helping around the world.
34661	yes	both X and Y	private	public	private - public	both (private) and (public)	 She has worked as an ELL @ @ @ @ @ @ @ @ @ @ has taught in 	both private and public	 schools throughout the country.	 She has worked as an ELL @ @ @ @ @ @ @ @ @ @ has taught in  both private and public  schools throughout the country.
48626	yes	both X and Y	public	private	private - public	both (public) and (private)	 We receive all of our referrals through the school districts in the county, 	both public and private	.	 We receive all of our referrals through the school districts in the county,  both public and private .
45519	yes	both X and Y	public	private	private - public	both (public) and (private)	 This can be helped by the intelligent planning of 	both public and private	 employment.	 This can be helped by the intelligent planning of  both public and private  employment.
1385	yes	both X and Y	public	private	private - public	both (public) and (private)	" "" Easier to explain, however, is the need to keep cash flowing and old debts, to "	both public and private	 sector lenders, serviced.	" "" Easier to explain, however, is the need to keep cash flowing and old debts, to  both public and private  sector lenders, serviced."
52827	yes	both X and Y	public	private	private - public	both (public) and (private)	 to investigate and expose corruption, dishonesty, self-dealing, waste, fraud, and other misconduct in 	both public and private	 institutions in order to achieve a more ethical and transparent society.	 to investigate and expose corruption, dishonesty, self-dealing, waste, fraud, and other misconduct in  both public and private  institutions in order to achieve a more ethical and transparent society.
12224	yes	both X and Y	public	private	private - public	both (public) and (private)	 Can you imagine what life would be like if some or a lot of our choices, 	both public and private	, were scrutinized and commented on by millions?	 Can you imagine what life would be like if some or a lot of our choices,  both public and private , were scrutinized and commented on by millions?
24876	yes	both X and Y	public	private	private - public	both (public) and (private)	 It can coordinate across jurisdictions and with 	both public and private	 actors.	 It can coordinate across jurisdictions and with  both public and private  actors.
44207	yes	both X and Y	public	private	private - public	both (public) and (private)	 These providers can then offer dedicated links to cloud operators (such as Equinix's Direct Connect partnership with Amazon Web Services) as one-stop provision for 	both public and private	 cloud.	 These providers can then offer dedicated links to cloud operators (such as Equinix's Direct Connect partnership with Amazon Web Services) as one-stop provision for  both public and private  cloud.
24151	yes	both X and Y	public	private	private - public	both (public) and (private)	 In theory, information markets can address many gaps in our knowledge of 	both public and private	 decision making.	 In theory, information markets can address many gaps in our knowledge of  both public and private  decision making.
42518	yes	both X and Y	public	private	private - public	both (public) and (private)	 The trend toward mental health counseling in 	both public and private	 counseling practice probably reflected the development of state counselor licensure legislation (i.	 The trend toward mental health counseling in  both public and private  counseling practice probably reflected the development of state counselor licensure legislation (i.
6072	yes	both X and Y	public	private	private - public	both (public) and (private)	 A society that permits 	both public and private	 spaces -- that has public and private roads competing with each other, for example -- allows individuals to make the trade-off for themselves.	 A society that permits  both public and private  spaces -- that has public and private roads competing with each other, for example -- allows individuals to make the trade-off for themselves.
45478	yes	both X and Y	public	private	private - public	both (public) and (private)	 This article highlights the need for faculty as well as administrators, in 	both public and private	 higher education institutions, to seriously reassess their understanding of academic freedom.	 This article highlights the need for faculty as well as administrators, in  both public and private  higher education institutions, to seriously reassess their understanding of academic freedom.
29140	yes	both X and Y	public	private	private - public	both (public) and (private)	 Many organizations embrace 	both public and private	 cloud computing by integrating the two models into hybrid clouds.	 Many organizations embrace  both public and private  cloud computing by integrating the two models into hybrid clouds.
32614	yes	both X and Y	public	private	private - public	both (public) and (private)	 Parents looking at 	both public and private	 educational options simply select the school whose curricula best meet the needs of their child.	 Parents looking at  both public and private  educational options simply select the school whose curricula best meet the needs of their child.
22045	yes	both X and Y	public	private	private - public	both (public) and (private)	 I've got dozens of comments, 	both public and private	.	 I've got dozens of comments,  both public and private .
8788	yes	both X and Y	public	private	private - public	both (public) and (private)	 Art is also found across the Rio Grande in Mexico, and images are found on 	both public and private	 lands.	 Art is also found across the Rio Grande in Mexico, and images are found on  both public and private  lands.
47235	yes	both X and Y	public	private	private - public	both (public) and (private)	 Today those same reforms are equated with unemployment and layoffs from 	both public and private	 companies, as well as recessions that have hamstrung economies.	 Today those same reforms are equated with unemployment and layoffs from  both public and private  companies, as well as recessions that have hamstrung economies.
5455	yes	both X and Y	public	private	private - public	both (public) and (private)	" @ @ @ @ @ @ @ @ @ @ things up for your kid, "" says one mother who has tried "	both public and private	 eduation.	" @ @ @ @ @ @ @ @ @ @ things up for your kid, "" says one mother who has tried  both public and private  eduation."
31027	yes	both X and Y	public	private	private - public	both (public) and (private)	 Note that universal health care does not imply government-only health care, as many countries implementing a universal health care plan continue to have 	both public and private	 insurance and medical providers.	 Note that universal health care does not imply government-only health care, as many countries implementing a universal health care plan continue to have  both public and private  insurance and medical providers.
21853	yes	both X and Y	public	private	private - public	both (public) and (private)	 I'm a @ @ @ @ @ @ @ @ @ @ a college professor who works with the results of 	both public and private	 schools, and believe me, there's no difference.	 I'm a @ @ @ @ @ @ @ @ @ @ a college professor who works with the results of  both public and private  schools, and believe me, there's no difference.
42257	yes	both X and Y	private	public	private - public	both (private) and (public)	 The study focuses on those institutions that grant an associate's degree as their highest degree, including 	both private and public	 community colleges.	 The study focuses on those institutions that grant an associate's degree as their highest degree, including  both private and public  community colleges.
4354	yes	both X and Y	private	public	private - public	both (private) and (public)	 (n45) The late 1970s was one of the most unstable times in the Tunisian @ @ @ @ @ @ @ @ @ @ 	both private and public	 sector workers protesting low wages.	 (n45) The late 1970s was one of the most unstable times in the Tunisian @ @ @ @ @ @ @ @ @ @  both private and public  sector workers protesting low wages.
3023	yes	both X and Y	public	private	private - public	both (public) and (private)	" "" The California study included white, Black, and Latino families, with incomes of $ 65,000 to $ 150,000 - and students of "	both public and private	 schools.	" "" The California study included white, Black, and Latino families, with incomes of $ 65,000 to $ 150,000 - and students of  both public and private  schools."
6135	yes	both X and Y	public	private	private - public	both (public) and (private)	 A total of 650 students in 	both public and private	 schools completed a self-report survey of levels of anger and aggression, and homeroom teachers rated them on aggression.	 A total of 650 students in  both public and private  schools completed a self-report survey of levels of anger and aggression, and homeroom teachers rated them on aggression.
32870	yes	both X and Y	private	public	private - public	both (private) and (public)	 Performance-based remuneration has been successfully used in the United States to compensate 	both private and public	 providers (McBride, Neiman, and Johnson 2000).	 Performance-based remuneration has been successfully used in the United States to compensate  both private and public  providers (McBride, Neiman, and Johnson 2000).
2144	yes	both X and Y	public	private	private - public	both (public) and (private)	" "" Investments in science and technology -- "	both public and private	" -- have driven economic growth and improvements in the quality of life in America for the last 200 years, "" said Podesta."	" "" Investments in science and technology --  both public and private  -- have driven economic growth and improvements in the quality of life in America for the last 200 years, "" said Podesta."
6881	yes	both X and Y	public	private	private - public	both (public) and (private)	 All of these people are products of America's colleges, universities, and professional schools, not to mention fine high schools, 	both public and private	, in nice neighborhoods and suburbs.	 All of these people are products of America's colleges, universities, and professional schools, not to mention fine high schools,  both public and private , in nice neighborhoods and suburbs.
30415	yes	both X and Y	public	private	private - public	both (public) and (private)	 Needs extend from management expertise in organizations that implement energy efficiency potentials, 	both public and private	, to specific technical expertise provided by professionals ranging from analysts to artisans.	 Needs extend from management expertise in organizations that implement energy efficiency potentials,  both public and private , to specific technical expertise provided by professionals ranging from analysts to artisans.
37946	yes	both X and Y	public	private	private - public	both (public) and (private)	 The Bidwell Training Center, meanwhile, surfs waves of 	both public and private	 revenue.	 The Bidwell Training Center, meanwhile, surfs waves of  both public and private  revenue.
28132	yes	both X and Y	public	private	private - public	both (public) and (private)	 Kennedy recognized the need to tie 	both public and private	 funding together to address the socioeconomic conditions through the creation of the Bedford-Stuyvesant Restoration Corporation.	 Kennedy recognized the need to tie  both public and private  funding together to address the socioeconomic conditions through the creation of the Bedford-Stuyvesant Restoration Corporation.
4333	yes	both X and Y	private	public	private - public	both (private) and (public)	" (n270) While acknowledging that the Second Amendment "" marbled together "" "	both private and public	" rights, Amar contends that at least some part of the right to bear arms is "" private."	" (n270) While acknowledging that the Second Amendment "" marbled together ""  both private and public  rights, Amar contends that at least some part of the right to bear arms is "" private."
34288	yes	both X and Y	private	public	private - public	both (private) and (public)	 Securing enough habitat, government officials say, could require major restoration of prairie dog ecosystems on 	both private and public	 land as well as reforming the way in which agriculture does business on the plains.	 Securing enough habitat, government officials say, could require major restoration of prairie dog ecosystems on  both private and public  land as well as reforming the way in which agriculture does business on the plains.
39379	yes	both X and Y	public	private	private - public	both (public) and (private)	 The deleveraging of excess debt, 	both public and private	, in the U.	 The deleveraging of excess debt,  both public and private , in the U.
482	yes	both X and Y	private	public	private - public	both (private) and (public)	 	both private and public	 schools, they found that young children progress through various hypotheses about written language until they develop ideas similar to those of older children.	  both private and public  schools, they found that young children progress through various hypotheses about written language until they develop ideas similar to those of older children.
39509	yes	both X and Y	public	private	private - public	both (public) and (private)	 The dramatic growth of cellular telephone, paging, and other mobile services over the last decade offers customers 	both public and private	 options for radio services.	 The dramatic growth of cellular telephone, paging, and other mobile services over the last decade offers customers  both public and private  options for radio services.
19420	yes	both X and Y	public	private	private - public	both (public) and (private)	 However, threats from within 	both public and private	 sector organizations may be even more prevalent than external threats and can have equally if not more serious consequences.	 However, threats from within  both public and private  sector organizations may be even more prevalent than external threats and can have equally if not more serious consequences.
17003	yes	both X and Y	public	private	private - public	both (public) and (private)	 He is obsessed with inefficiencies he believed are caused by labor unions of 	both public and private	 employees.	 He is obsessed with inefficiencies he believed are caused by labor unions of  both public and private  employees.
11353	yes	both X and Y	public	private	private - public	both (public) and (private)	 But only a few states and about sixty cities and counties have barred discrimination on the basis of sexual preference in 	both public and private	 employment.	 But only a few states and about sixty cities and counties have barred discrimination on the basis of sexual preference in  both public and private  employment.
