sent_id;class;pattern;X_found;Y_found;pair;context_pre;costr;context_post;antonymous_value
42479;no;X or Y;right;front;right - wrong; The toughest pin placements are back ;right or front; left.;
29810;no;X or Y;sighted;wrong;right - wrong; Most are short-;sighted or wrong;, owing largely to a lack of digital knowledge prior to the Clinton era.;
1048;no;X or Y;disordered;wrong;right - wrong;" "" And these sort of unarticulated ideas about homosexuality as a perversion or something ";disordered or wrong; will dissipate.;
2205;no;X or Y;right;fair;right - wrong;" "" It just did n't seem ";right or fair; or something that Brian would n't be there to raise his child.;
19925;no;X or Y;right;virtuous;right - wrong; I could think of nothing good, ;right or virtuous; without quickly dismissing it as simplistic, naive or corrupt.;
12948;no;X or Y;right;necessary;right - wrong; Courage, also called fortitude, gives one the capacity to do what is ;right or necessary;, even in the face of adversity.;
22609;no;X or Y;right;helpful;right - wrong; If we'believe'some thing or some action is good or ;right or helpful;, we will be drawn to it and choose it.;
40240;no;X or Y;wrong;illegal;right - wrong; The individual concerned had little reason to understand their actions to be ;wrong or illegal;.;
37850;no;X or Y;wrong;immoral;right - wrong;" The "" we are all sinners "" excuse for doing something ";wrong or immoral;.;
22396;no;X or Y;wrong;outlandish;right - wrong; If somebody says something ;wrong or outlandish;", somebody else is going to call up and say so with some facts, "" Collins said.";
9807;no;X or Y;left;right;right - wrong; Be careful not @ @ @ @ @ @ @ @ @ @ out their ;left or right; hand, palm up.;
16269;no;X or Y;wrong;childish;right - wrong; Granted the writer chose to give the article a humorous bent, but I do n't think that was ;wrong or childish; of her.;
34132;no;X or Y;right;okay;right - wrong; Satan is a deceiver and has the masses tricked into thinking this is ;right or okay;.;
29969;no;X or Y;wrong;rude;right - wrong; Mother says it's not proper for young women to reveal their intimate emotions to people they do n't know (especially to men), but I do n't think it's ;wrong or rude; to tell you any of this.;
4313;no;X or Y;wrong;corrupt;right - wrong; (n19) If there is anything ;wrong or corrupt; with the existing system or people, this must be communicated and exaggerated through a willing media.;
53019;no;X or Y;left;right;right - wrong; zoom out, then click the ;left or right; sides of the screen twice.;
43600;no;X or Y;wrong;sinister;right - wrong; There is nothing ;wrong or sinister; in all of this.;
8221;no;X or Y;weird;wrong;right - wrong; And then you get out into a big university campus or a job, and you have to work with people who initially you thought were ;weird or wrong; or stupid or lazy or whatever.;
32116;no;X or Y;wrong;misguided;right - wrong; Or something that you think is ;wrong or misguided;?;
2781;no;X or Y;left;right;right - wrong;" "" She also said that the adults surveyed showed an even split between preferring the ";left or right; side of the bed -- but regardless of which side they chose, most people had a clear preference.;
25942;no;X or Y;right;honest;right - wrong; It never felt ;right or honest;, never felt true to who I was or the blog I had built, and the traffic surge I was supposed to get never materialized.;
9244;no;X or Y;stupid;wrong;right - wrong; As the war's ignoble character became apparent, the well-educated and well-off rationalized evasion as moral, and service as ;stupid or wrong;.;
30438;no;X or Y;illegal;wrong;right - wrong; Neither person threatened to hurt anyone, and it was not ;illegal or wrong; to have a knife in a car or lunch box.;
39403;no;X or Y;right;double;right - wrong; The developer of this app is not a big fan of gestures, he wants to show immediately what you can do without having to learn to slide ;right or double; tap.;
28758;no;X or Y;left;right;right - wrong; Look to the ;left or right; and you get the feeling you're standing in a long corridor with a line @ @ @ @ @ @ @ @ @ @'re riding with.;
16270;no;X or Y;wrong;childish;right - wrong; Granted the writer chose to give the article a humorous bent, but I donTt think that was ;wrong or childish; of her.;
28688;no;X or Y;wrong;misleading;right - wrong; Little, if any, of the information concerning the plight of families in need of child-care assistance could be found ;wrong or misleading;.;
27905;no;X or Y;right;middle;right - wrong; Jones said the Vols smartly waited for him to line up -- left, ;right or middle; -- before setting their chip-blocking personnel.;
19324;no;X rather than Y;left;right;right - wrong; However, most of the available @ @ @ @ @ @ @ @ @ @ preferentially impaired by ;left rather than right; hemisphere lesions.;
33714;no;X, not Y;wrong;mindless;right - wrong; Regulation must be tethered to human judgments about right and ;wrong, not mindless; legal compliance.;
36781;no;X, not Y;irrelevant;wrong;right - wrong;" Such work is "" unprofessional "" and therefore ";irrelevant, not wrong;"; it would only be relevant if it misused the latest statistical techniques.";
57;no;X, not Y;Different;wrong;right - wrong; ;Different, not wrong;.;
35421;no;X, not Y;Muslim;wrong;right - wrong; Since then only 2-3 weeks ago, that candidate (Allssane Ouattara -- another ;Muslim, not wrong; with them, except for this one) has been on a killing spree to eradicate all Christians in that country.;
33548;no;between X and Y;left;right;right - wrong; Rather there is a partial division of tasks ;between left and right; brain centers for the hands, especially for jobs that must be done with both hands.;
46280;no;between X and Y;left;right;right - wrong; This section will look a t some differences ;between left and right; brain preferences.;
37012;no;between X and Y;left;right;right - wrong; Take your swing through a checklist to make sure there's no unnecessary movement: ADDRESS: Weight is evenly distributed ;between left and right;" foot; on shorter irons, you may even favor the left side a bit.";
17883;no;between X and Y;left;right;right - wrong; Hence my concern about lending credence to false ideas in order to create a rhetorical appositive ;between left and right; wings.;
43662;no;between X and Y;left;right;right - wrong; There was a big difference ;between left and right; handers, suggesting that handedness does indeed affect the perception of the duck-rabbit illusion.;
15986;no;both X and Y;wrong;unproductive;right - wrong; Generally, I think it's ;both wrong and unproductive; to dismiss those you disagree with as merely ignorant or cruel @ @ @ @ @ @ @ @ @ @ nation born of compromise and complexity.;
45468;no;both X and Y;right;left;right - wrong; This applies to ;both right and left; wingers.;
13968;no;both X and Y;stupid;wrong;right - wrong;" Ellis admitted the fabrications were "" ";both stupid and wrong;", "" yet his professional integrity has survived the personal transgression.";
41353;no;both X and Y;right;left;right - wrong; The practice of herbalism as a clinical skill requires the application of ;both right and left; brains-art and science.;
483;no;both X and Y;right;left;right - wrong; ;both right and left; ear audiograms were included in the sample.;
25460;no;both X and Y;repetitive;wrong;right - wrong; It is best to ignore her, but perhaps tell the ones who think she might have point that her assertions are ;both repetitive and wrong;.;
33898;no;both X and Y;right;left;right - wrong; Ride ;both right and left; and fall onto a sandy base, just beware of strong rips in the area.;
41664;no;both X and Y;right;left;right - wrong; The researchers indicated that although creative thinking and problem solving required ;both right and left; hemisphere functions, the data showed that the creativity measures correlated significantly and positively (from.;
21244;no;both X and Y;right;left;right - wrong; I think the sacred cow issues of ;both right and left; make political compromise close to impossible.;
28409;no;both X and Y;right;left;right - wrong; Less than 20% of men who had ;both right and left; nerves spared during surgery or who had radiation seed implants ended up with normal erections.;
31872;no;both X and Y;right;proper;right - wrong; One of the many consequences of this presumed kinship is that many Americans think it is ;both right and proper; for one chosen people to support another.;
3017;no;both X and Y;right;irrefutable;right - wrong;" "" The Amateur Marriage "" allows its Pulitzer Prize-winning author to show off her myriad skills as a novelist as she leads the reader to an ending that is ";both right and irrefutable;.;
10210;no;both X and Y;right;left;right - wrong; Besides, ;both right and left; extremes are being increasingly pushed to the margins as the interminable runoff elections like today's bring ever more centrists to fill the remaining empty seats in the Rada.;
11773;no;both X and Y;wrong;unconstitutional;right - wrong;" But using racial preferences in student admissions in pursuit of "" racial diversity "" is ";both wrong and unconstitutional;.;
6575;no;both X and Y;sincere;wrong;right - wrong; After all, it's possible to be ;both sincere and wrong;.;
33684;no;both X and Y;intolerant;wrong;right - wrong; Refusing to paronize any business either becuase its owner is gay or because its owner is a religious traditionalist is ;both intolerant and wrong;.;
41945;no;both X and Y;wrong;unscientific;right - wrong; The second is anyone who now says these illnesses are not real or are all in your head are clearly ;both wrong and unscientific;.;
9362;no;both X and Y;wrong;dangerous;right - wrong; Assumptions are usually wrong, and assumptions about people based on their physical attributes can be ;both wrong and dangerous;.;
49199;no;both X and Y;illegal;wrong;right - wrong; What stalkerf00t did was ;both illegal and wrong;.;
45464;no;both X and Y;obvious;wrong;right - wrong; This answer is ;both obvious and wrong;.;
35793;no;both X and Y;awkward;wrong;right - wrong; So when this right wrist bend is created, it makes the left wrist bowed which feels ;both awkward and wrong;.;
50002;no;both X and Y;insulting;wrong;right - wrong; While conservatives like Donna Perry and her organization may view unions as their primary enemy, it is ;both insulting and wrong; to describe the progressives as beholden to the unions.;
39359;no;both X and Y;right;necessary;right - wrong; The decision we must make here today as freely elected members of Parliament is ;both right and necessary;.;
12485;no;both X and Y;rational;wrong;right - wrong; Christians should act more @ @ @ @ @ @ @ @ @ @ and Atheist alike can be ;both rational and wrong;.;
17384;no;both X and Y;right;left;right - wrong; He takes a neutral approach in evaluating the thinking behind ;both right and left; ideologies.;
28650;no;both X and Y;right;indispensable;right - wrong;" Lincoln himself once said, "" In a political contest, some use of money is ";both right and indispensable;.;
39211;no;both X and Y;right;left;right - wrong;" The convention was dominated by what SBC leader James Sullivan called "" the conservative middle, "" while including those ";both right and left; of center.;
12197;no;both X and Y;wrong;arrogant;right - wrong; Calling into question the essential Christianity of a Christian bishop of long-demonstrated faithfulness strikes me as ;both wrong and arrogant;.;
9035;no;either X or Y;right;left;right - wrong; As for Cspan well when hearing are being televised one get the direct words from all sides without any spin from some tv hack ;either right or left; and there are some on both.;
29274;no;either X or Y;right;left;right - wrong; Matthews has been excellent all season, and could play ;either right or left; tackle in the NFL.;
45979;no;either X or Y;wrong;irrelevant;right - wrong; This is the reason why studies that rely on research-coded press items to describe the role of the press in Mexico can easily arrive at ;either wrong or irrelevant; conclusions.;
42463;no;either X or Y;wrong;indistinct;right - wrong; The tonal values of the painting came out ;either wrong or indistinct;, giving the image a mushy appearance.;
44368;no;either X or Y;wrong;irrelevant;right - wrong; They are ;either wrong or irrelevant;.;
43030;no;either X or Y;wrong;irrelevant;right - wrong; Their observations are ;either wrong or irrelevant;.;
48308;no;either X or Y;futile;wrong;right - wrong; We continue practices that we say are ;either futile or wrong;, and we demonize their architects in speech even as we ratify them through action.;
17718;no;how X or Y;wrong;foolish;right - wrong; He'll tell you exactly what he's thinking, no matter ;how wrong or foolish; he may be.;
24638;no;how X or Y;wrong;unfair;right - wrong; Is any of what we do some;how wrong or unfair; in your opinion?;
34039;no;how X or Y;wrong;deficient;right - wrong; Ruminating about ;how wrong or deficient; you are (How could I have been so stupid?;
10331;no;more X than Y;wrong;wrong;right - wrong; Blanket statements have made you look ;more wrong than wrong; itself.;
34642;no;more X than Y;right;left;right - wrong; She has always been one of my favorite actress and yes I lean ;more right than left;.;
9766;no;more X than Y;right;left;right - wrong;" Based on the DHS definition of "" rightwing, "" it seems pretty clear that this guy was ";more right than left;.;
29683;no;more X than Y;right;extreme;right - wrong; More like slightly ;more right than extreme; left with Daley entering his admin.;
25270;no;neither X nor Y;right;reasonable;right - wrong; It is ;neither right nor reasonable; that people should go hungry, should @ @ @ @ @ @ @ @ @ @ age, in the United States (March 11, 1931).;
8522;no;neither X nor Y;wrong;cowardly;right - wrong; Anonymity or the use of a pseudonym is ;neither wrong nor cowardly; but can be useful and is, regardless, any author's perogative.;
39106;no;not X, but Y;right;almighty;right - wrong;" The columnist Ming Xing answered, "" Ling, the way you went about hurting the feelings of others is ";not right, but almighty; God will forgive you.;
29380;no;X and Y;industrial;urban;rural - urban; Meanwhile, concerns about pollution's effect on @ @ @ @ @ @ @ @ @ @ government's own reports are damning, describing how ;industrial and urban; sewage forces farmers to use chemicals to keep the fish alive.;
7133;no;X and Y;urban;suburban;rural - urban; Also, exurban developments require more land than do ;urban and suburban; developments because each house is situated on a large lot (typically 4-16 hectares).;
32538;no;X and Y;social;urban;rural - urban;" Ozal assured me: "" There will be no army intervention, because of the economic well-being and ";social and urban; change.;
15341;no;X and Y;rural;semirural;rural - urban; For example, the lack of public transportation in ;rural and semirural; areas may explain why 17.;
10087;no;X and Y;rural;traditional;rural - urban; Beggars'clothing is nearly always marked as ;rural and traditional;: padded, layered, and bulky, even in summer.;
31650;no;X and Y;residential;rural;rural - urban; On the other hand, the (mall parcel) is currently zoned ;residential and rural;.;
44216;no;X and Y;urban;natural;rural - urban; These regulations are normally adopted to help protect the ;urban and natural; environment, to gear development with infrastructure capacity, and to maintain and enhance the property values of neighborhoods.;
12556;no;X and Y;rural;poor;rural - urban; Clearly, Anthony Caminetti was a consistent supporter of extending the school system upward to provide access to university studies for ;rural and poor; youth.;
6877;no;X and Y;urban;nationalist;rural - urban; All of these factors became important in mobilizing the ;urban and nationalist; oppositions whose combination produced the collapse of the Communist regime.;
27451;no;X and Y;rural;outer;rural - urban; It's not a conincidence but a necessary condition that the bulk of the'anti-government'hooraw we hear is from ;rural and outer; suburban populations.;
426;no;X and Y;Urban;rural;rural - urban; ;Urban and rural; culture have also converged -- and not just @ @ @ @ @ @ @ @ @ @ countryside.;
22903;no;X and Y;city;rural;rural - urban; Improving public education, particularly reading programs for inner-;city and rural; schools.;
33468;no;X and Y;urban;suburban;rural - urban; RECLAIMING THE CITY THE emphasis that many transportation planners place on bicycles, subcars, and walking has its roots in a desire to reclaim ;urban and suburban; spaces for the citizenry.;
8382;no;X and Y;urban;black;rural - urban;" And while "" X "" marks the spot as ";urban and black;", "" hop "" hips a much wider young audience.";
41957;no;X and Y;architectural;urban;rural - urban; The selected lead contractor was the Boston-based ;architectural and urban;" design firm Thompson Design Group, which assembled a team of attorneys; landscape architects; planners; economists; and transportation, civil, and environmental engineers.";
44154;no;X and Y;urban;suburban;rural - urban; These master teachers, leaders in the music education profession from ;urban and suburban; schools, maintain excellent reputations among colleagues and have established award-winning quality ensembles and programs in extremely difficult school environments with challenging students.;
53680;no;X and Y;rural;allegorical;rural - urban;10 When that scheme collapsed, he virtually abandoned New York subjects in favor of ;rural and allegorical; themes in addition to prints.;
3307;no;X and Y;urban;industrial;rural - urban;" "" There are many important influences on water quality -- including ";urban and industrial;" activities, natural runoff, and erosion, "" he says.";
35317;no;X and Y;suburban;rural;rural - urban; Similarly, we suspect that ;suburban and rural; schools can also promote reciprocal friendships due to their size and the greater intimacy of smaller communities.;
45951;no;X and Y;rural;inner;rural - urban; This is relevant not only in resource-poor nations, but also in wealthier countries where segments of society, such as indigenous populations, the uninsured, or ;rural and inner; city communities, have traditionally not received adequate health care.;
53485;no;X and Y;rural;suburban;rural - urban;, based in Cherry Creek, offers cable Internet access to about 10,000 ;rural and suburban; customers in 40 states.;
53524;no;X and Y;suburban;rural;rural - urban;, in 1991, 30 more have opened in urban, ;suburban and rural; areas in 12 states.;
24529;no;X and Y;tribal;urban;rural - urban; Instead, those individuals are too infrequently called upon to provide the many pictures of ;tribal and urban; Indian life that would demonstrate the survival and continuance of Indian peoples, of their ever-changing cultures.;
24554;no;X and Y;urban;agricultural;rural - urban; Intensive ;urban and agricultural; usage has so diminished and polluted its waters that only a trickle flows at its Lake Chapala terminus near Guadalajara.;
7331;no;X and Y;older;rural;rural - urban; Although they admittedly have little or no experience in public office, FIDESZ leaders have been steadily building their following not only among their natural youthful, urban constituents but also, surprisingly, among the ;older and rural; people.;
51284;no;X and Y;urban;suburban;rural - urban; You see that blue-red contrast between the ;urban and suburban; areas and it at first appears like a huge difference.;
52373;no;X and Y;urban;suburban;rural - urban; of Education, 1997) has focused on non-athletes from ;urban and suburban; populations with little attention having been paid to athletes or to persons from rural settings.;
45547;no;X and Y;rural;scattered;rural - urban; This compares favorably with healthcare available in other parts of Indonesia, but because the population of North Bengkulu is primarily ;rural and scattered;, there is a need for more comprehensive facilities (1).;
10010;no;X and Y;rural;marginalised;rural - urban; Because they are not resource intensive, such systems could also reach ;rural and marginalised; populations, and over time, connect them with nearby secondary and tertiary facilities.;
38590;no;X and Y;tribal;rural;rural - urban; The anti-British revolt mostly involved Shiites, but was more ;tribal and rural; than religious, and fanned by overtaxation.;
32857;no;X and Y;urban;ethnic;rural - urban; Pepsi-Cola director of ;urban and ethnic; marketing Charlee Taylor-Hines with this year's Pepsi Youth Award winners.;
24273;no;X and Y;urban;suburban;rural - urban;" Incidence rates, mortality rates and determinants of **25;1554;TOOLONG injury were estimated for Montreal Island's 1,802,309 ";urban and suburban; residents.;
48580;no;X and Y;urban;suburban;rural - urban; We need to educate or find a better vocabulary for what ;urban and suburban; means.;
17821;no;X and Y;urban;poor;rural - urban; Health care experts say the hospitals facing the biggest strain are those in ;urban and poor; rural settings where patients are less likely to be insured.;
345;no;X and Y;Rural;urban;rural - urban; ;Rural and urban; homes alike do not have regular running water.;
38391;no;X and Y;rural;small;rural - urban; The World Bank has encouraged and supported a variety of needs-based income support schemes, public works projects, ;rural and small; business assistance and micro-credit programs to address this problem.;
29866;no;X and Y;rural;suburban;rural - urban; Most of it was severely overbuilt -- the ;rural and suburban; portions would have been fine with two lanes, or, rarely, four.;
6904;no;X and Y;domestic;urban;rural - urban; All reductions in ;domestic and urban; water use, due to higher water prices, would be allocated to instream environmental uses.;
23685;no;X and Y;urban;agricultural;rural - urban; In other areas of the western Mojave, populations have either vanished or been significantly reduced by ;urban and agricultural; development.;
6200;no;X and Y;rural;indigenous;rural - urban; ANAMURI is critical of the extent to which the specific needs of ;rural and indigenous; women have been ignored by SERNAM, a lack of concern evident in their complete absence in the first plan.;
39446;no;X and Y;rural;old;rural - urban; The dirt looks ;rural and old;.;
9477;no;X and Y;suburban;rural;rural - urban; At some ;suburban and rural; sites, lines were shorter.;
53260;no;X and Y;urban;suburban;rural - urban;) Scholl-Wilder also compared ;urban and suburban; respondents and reported no difference in the importance that they attributed to family influences or contact with the outdoors, but she did not explain how suburban and urban were defined.;
19032;no;X and Y;quiet;rural;rural - urban; Houstonians have imported a few citified ways, but the Brazos Hills remain ;quiet and rural;, quaint as a country store and as oldfashioned as sweet peas.;
3586;no;X and Y;urban;suburban;rural - urban;" "" Various scenes of traffic, ";urban and suburban; areas.;
7421;no;X and Y;corporate;urban;rural - urban; Amidst these dramatic changes, however, smaller, more specialized publications challenged the ;corporate and urban; system.;
278;no;X and Y;Poorer;rural;rural - urban; ;Poorer and rural; women have had relatively more freedom of movement but fewer educational opportunities.;
428;no;X and Y;Urban;rural;rural - urban; ;Urban and rural; marketplaces are adorned with colorful panels of cloth depicting President Chissano and General Dhlakama sitting at the negotiating table.;
34054;no;X and Y;urban;industrial;rural - urban; Rural-urban migration will not cease as long as national government policies continue to favor ;urban and industrial; development and neglect the needs of small-scale farmers and rural communities.;
2146;no;X and Y;rural;domestic;rural - urban;" "" Irish women artists tend to favor nontraditional forms (photography, video, installation, performance, multi-media) as well as materials drawn from ";rural and domestic; life.;
7081;no;X and Y;rural;small;rural - urban; Also across the northern tier from Maine to Washington, but especially in the upper Midwest are fairly extensive ;rural and small; town areas with allegiance to the Democrats.;
18882;no;X and Y;suburban;rural;rural - urban; His views reflect his district, which is 93 percent white, ;suburban and rural;, and fairly conservative.;
12902;no;X and Y;urban;suburban;rural - urban; Corporate propaganda covers our ;urban and suburban; vistas, fills our airwaves, assails our eyes and ears @ @ @ @ @ @ @ @ @ @ way we think.;
46188;no;X and Y;urban;suburban;rural - urban; This pave and paw up is epidemic ;urban and suburban; wide.;
22626;no;X and Y;urban;prepared;rural - urban; If you are ;urban and prepared;, you wo n't see this, because you will be gone.;
5586;no;X and Y;rural;traditional;rural - urban; A ;rural and traditional; society, with over 90% of its population illiterate and unaware of modern world, could not digest this European idea in its original form.;
14574;no;X and Y;rural;blue;rural - urban; Except for country music, which targets mainly ;rural and blue; collar workers, there has been no music radio format that a white male could stomach, as they are either too wimpy, like B98.;
1306;no;X and Y;rural;suburban;rural - urban;" "" Cicero and colleagues (2005) find that, in contrast to heavy illicit drugs, prescription drug abuse is most common in ";rural and suburban; areas and in small- and medium-sized cities.;
47172;no;X and Y;suburban;rural;rural - urban; To take but one example, the fear and poverty faced by undocumented immigrants is becoming increasingly evident to ;suburban and rural; congregations.;
7466;no;X and Y;city;rural;rural - urban; An additional $ 254 million is intended for after-school programs in inner-;city and rural; areas.;
53668;no;X and Y;Southern;rural;rural - urban;06) comparing urban ;Southern and rural; Midwestern university women indicated that there were no significant group differences in their reported use of sexual strategies.;
46100;no;X and Y;residential;urban;rural - urban; This means instructing the computer to do various things that should promote business as well as ;residential and urban; development while facing difficulties like fires, earthquakes, population fluctuations, and downturns in the business cycle.;
36125;no;X and Y;suburban;rural;rural - urban; Some were large urban districts, while others were small ;suburban and rural; districts.;
52981;no;X and Y;Southern;rural;rural - urban; women from an urban ;Southern and rural; Midwestern university.;
7570;no;X and Y;rural;suburban;rural - urban; And Contel, with around 85% of its access lines going to residential customers, is already developing the technology to efficiently bring cable television and information services over fiber-optic lines into ;rural and suburban; homes.;
4318;no;X and Y;agricultural;urban;rural - urban; (n2) In order to capture the regional variation in the effects of transition on children, the fieldwork was located in agro-pastoral, ;agricultural and urban; areas.;
50418;no;X and Y;urban;pop;rural - urban; With big acts like Ray Charles, Prince, @ @ @ @ @ @ @ @ @ @ his label as a major force in ;urban and pop; music in five short years.;
4693;no;X and Y;class;urban;rural - urban; 1 This neighborhood was always middle-;class and urban;.;
29352;no;X and Y;rural;suburban;rural - urban; McCall saying, among other things, that he supported a commuter tax and thought urban schools deserved more aid than ;rural and suburban; schools.;
44421;no;X and Y;urban;suburban;rural - urban; They are also used to design for ;urban and suburban; environments, there being much under-utilised space.;
40261;no;X and Y;rural;beautiful;rural - urban; The inn is gorgeous, the rooms comfortable and romantic, the service and food fantastic, the setting ;rural and beautiful;.;
23620;no;X and Y;urban;suburban;rural - urban; In most ;urban and suburban; schools a school-owned laptop or iPad taken home will likely be lost or stolen within a month or two about 10-20% of the time.;
31434;no;X and Y;urban;suburban;rural - urban; Of those, 38 percent occurred in ;urban and suburban; settings.;
32622;no;X and Y;small;rural;rural - urban; Parishes without resident priests, the majority of them ;small and rural;, prize community.;
35333;no;X and Y;urban;suburban;rural - urban; Since 1945, strips have become an increasingly dominant feature of the ;urban and suburban;" scene and epitomize the rapid change that continues to reshape the American landscape (Hart 1982; Jakle 1990).";
33600;no;X and Y;rural;suburban;rural - urban;" Readers with a city background will delight in the familiarity of the settings; ";rural and suburban; children should enjoy viewing the fascinating, frenetic world of a bike messenger.;
28741;no;X and Y;rural;scenic;rural - urban; Look around the next time you drive a highway: billboards in ;rural and scenic; areas, with no apparent business nearby.;
6878;no;X and Y;income;rural;rural - urban; All of these factors push out low-;income and rural; Chinese laborers who are seeking a better life for their families by making fortunes in the West.;
50548;no;X and Y;exurban;rural;rural - urban; With their base now predominantly in ;exurban and rural; America, most GOP lawmakers will look with skepticism, even disdain, at proposals to use government in ways that benefit cities and closer-in suburbs that tend to elect Democrats.;
28321;no;X and Y;civil;rural;rural - urban;" Later the principle according to which "" the administration of Church affairs must follow ";civil and rural;" administration "" was officially sanctioned by Church rule.";
14910;no;X and Y;geographic;urban;rural - urban; Finally, the Optimized RNP path shows what is possible at the airports that have been most carefully instrumented and set up with the approaches mapped to their precise ;geographic and urban; setting.;
7978;no;X and Y;poor;urban;rural - urban; And not surprisingly, the rates of rape and other forms of sexual assault are higher in ;poor and urban; areas, where so many feel powerless.;
33168;no;X and Y;urban;agricultural;rural - urban; Pollution runoff from ;urban and agricultural; areas, or non-point source pollution, can include pesticides, petroleum, fertilizers, and sediments.;
17528;no;X and Y;rural;exurban;rural - urban; He was able to mobilize grass-roots cultural voters first in Iowa, and then on Tuesday in the conservative precincts of Minnesota, Missouri, and ;rural and exurban; Colorado.;
35875;no;X and Y;urban;industrial;rural - urban; Social interaction in ;urban and industrial;" places helps drive the research of some present-day cultural geographers (Ley 1996; Hayden 1997; Wheeler 1998; Peach 2002).";
8981;no;X and Y;small;rural;rural - urban; As a young man I decided to spend most of my life living in a reasonably well-managed and economically sound upper-Midwest ;small and rural; town.;
18734;no;X and Y;rural;suburban;rural - urban; His message, they say, is the wrong one to send voters in ;rural and suburban; districts.;
46392;no;X and Y;suburban;rural;rural - urban; This variable takes on values of urban, ;suburban and rural;.;
52159;no;X and Y;American;urban;rural - urban; is an urban-oriented, multi-media company that primarily targets African-;American and urban; consumers.;
44762;no;X and Y;urban;suburban;rural - urban; They have become the ;urban and suburban; equivalent of migrant farm-workers.;
43972;no;X and Y;urban;residential;rural - urban; These are familiar and compelling images of earlier ;urban and residential; life in America.;
52456;no;X and Y;rural;small;rural - urban; population resides in ;rural and small;" urban areas, "" says Schauer.";
47774;no;X and Y;urban;agrarian;rural - urban; Urbs and ager, ;urban and agrarian; matters should be seen as complementary realities and not as the objects of strictly separate disciplines.;
36940;no;X and Y;urban;outlying;rural - urban; THE FARMERS'MARKET Top chefs and foodies as well as everyday cooks flock to these open-air markets cropping up in ;urban and outlying; areas.;
47508;no;X and Y;agricultural;rural;rural - urban; Two excellent studies of ;agricultural and rural; life on the Great Plains are Craig Miner, West of Wichita: Settling the High Plains of Kansas, 1865-1890 (Lawrence: U P of Kansas, 1986) and Paula M.;
53792;no;X and Y;suburban;rural;rural - urban;4 million New Yorkers at over 470 sites in urban, ;suburban and rural; settings.;
8821;no;X and Y;urban;suburban;rural - urban;" As Bob Poole said, the draft makes other unsubstantiated claims, such as: "" Creating livable communities is just as important to residents of rural areas as it is to residents of ";urban and suburban; areas.;
7314;no;X and Y;educational;rural;rural - urban; Although the young Americans who appeared in Africa in the 1960s were very effective catalysts of agricultural, ;educational and rural; development, they were not the best representatives of the American educated class.;
47850;no;X and Y;small;rural;rural - urban; Using published data from the Canadian Healthcare Association to check the representativeness of the participating institutions, we found ;small and rural; hospitals to be slightly underrepresented in our study sample (Canadian Healthcare Association 1995).;
982;no;X and Y;urban;paranormal;rural - urban;" "" All the interest at the moment seems to be in ";urban and paranormal;, and in books for younger readers.;
28003;no;X and Y;poorer;urban;rural - urban; Just last year the ritzy area had toyed with the idea of changing its name to South Mountain Village because it believed that the ;poorer and urban; Orange and East Orange residents were bringing it down.;
46739;no;X and Y;agricultural;rural;rural - urban; Three volumes in this series that are particularly useful for ;agricultural and rural; historians are: C.;
1712;no;X and Y;rural;backward;rural - urban;" "" His Virginia homeland was then so ";rural and backward; that it had no hospital of its own.;
36113;no;X and Y;humble;rural;rural - urban; Some think it is because so many Canadian hockey players come from ;humble and rural; roots, though this is no longer the common experience.;
38251;no;X and Y;urban;regional;rural - urban; The Park Service's overwhelmingly white workforce is another factor that discourages minority visitors, says Ray Hutchison, chairman of ;urban and regional; studies at the University of Wisconsin, Green Bay.;
5835;no;X and Y;urban;regional;rural - urban; A leading scholar of ;urban and regional; planning demonstrates how simulations are used throughout society as representations for what is being planned.;
25142;no;X and Y;urban;industrial;rural - urban; It has close proximity to the most concentrated ;urban and industrial; area in the United States.;
35193;no;X and Y;urban;middle;rural - urban; She's young, white, ;urban and middle; class.;
38238;no;X and Y;agricultural;urban;rural - urban; The Ogallala Aquifer, the source of ;agricultural and urban; groundwater for much of the southern two-thirds of the Plains, was dropping fast.;
13045;no;X and Y;urban;social;rural - urban; Curiously, the advent of the royal court did little to implant any specifically Portuguese culture as a model for ;urban and social; change.;
13254;no;X and Y;rural;remote;rural - urban; Department of Education through all 50 state education agencies to the most ;rural and remote;" school districts in the United States (Hirsch, Koppich, &; Knapp, 1998).";
46800;no;X and Y;urban;suburban;rural - urban; Throughout, La Chapelle's keen attention to shifting geographies and ;urban and suburban; spaces is @ @ @ @ @ @ @ @ @ @ is the book's focus on dress, ethnicity, and the manufacturing of style.;
38618;no;X and Y;urban;liberal;rural - urban; The areas of the country that generate GNP are largely ;urban and liberal;.;
2582;no;X and Y;suburban;urban;rural - urban;" "" Now we can compete vigorously in ";suburban and urban; markets.;
45206;no;X and Y;young;urban;rural - urban; They were told it was a generational issue where older voters and rural voters would vote for it but the ;young and urban; voters would vote against it.;
52528;no;X and Y;suburban;rural;rural - urban; s urban, ;suburban and rural; voters usually give winners narrower victories than Obama?;
27788;no;X and Y;rural;suburban;rural - urban; JET is a Japanese government program that places English speaking foreigners in public schools throughout Japan, primarily in ;rural and suburban; areas.;
26609;no;X and Y;technological;urban;rural - urban; It was more concerned that education be geared toward ;technological and urban; training so that all South Africans could contribute to a skills-based, capitalist economy.;
11731;no;X and Y;suburban;rural;rural - urban; But those spikes up were n't enough to erase the deep @ @ @ @ @ @ @ @ @ @ givers focused, and their ;suburban and rural; counterparts.;
