sent_id;class;pattern;X_found;Y_found;pair;context_pre;costr;context_post;antonymous_value
4214;yes;X or Y;alive;dead;alive - dead; (The answer has to do with @ @ @ @ @ @ @ @ @ @ whether the Pharoah which it resembles, was ;alive or dead;.;
30843;yes;X or Y;dead;alive;alive - dead; Norma did not know whether Alfonso was ;dead or alive;.;
21583;yes;X or Y;alive;dead;alive - dead;" I was unconscious; they could n't tell if I was ";alive or dead;.;
24643;yes;X or Y;dead;alive;alive - dead; Is he ;dead or alive;?;
655;yes;X or Y;dead;alive;alive - dead;" "" "" Have you ever heard the bounty hunter slogan bring em back --";dead or alive;?;
17169;yes;X or Y;dead;alive;alive - dead; He never answered to me, ;dead or alive;.;
7976;yes;X or Y;dead;alive;alive - dead; And not a single mink, ;dead or alive;.;
25623;yes;X or Y;alive;dead;alive - dead; It is not uncommon to see sparrows perching on tall branches of Se in the field, whether the plants are ;alive or dead;.;
34402;yes;X or Y;dead;alive;alive - dead; Seven years passed before he knew whether his wife and child were ;dead or alive;.;
19532;yes;X or Y;alive;dead;alive - dead; I also could n't handle the stress of worrying whether they were ;alive or dead;, and not knowing when I was next going to hear from them again, if I ever was.;
30929;yes;X or Y;alive;dead;alive - dead; Not knowing whether her mother was ;alive or dead; and with no friends or parental guidance, Storm knew it was going to be a hard knock life.;
6512;yes;X or Y;dead;alive;alive - dead;" After 9/11 George Bush said we wanted bin Laden "" ";dead or alive;.;
22898;yes;X or Y;dead;alive;alive - dead; Important: Save the tick, ;dead or alive;, in a jar marked with the date and location of the bite.;
12173;yes;X or Y;dead;alive;alive - dead; Ca n't tell if it was ;dead or alive;.;
3804;yes;X or Y;dead;alive;alive - dead;" "" Whether he's ";dead or alive;, I have to know.;
41101;yes;X or Y;alive;dead;alive - dead; The oracle -- I had no idea whether she was ;alive or dead;, walled up in her cave.;
51015;yes;X or Y;alive;dead;alive - dead; You can at least tell me if Morgan's ;alive or dead;.;
5693;yes;X or Y;alive;dead;alive - dead; A common theme in both letters and images of the home front is the importance of letters between families and friends, which told whether loved ones were ;alive or dead;.;
2203;yes;X or Y;alive;dead;alive - dead;" "" It is up to us to record everything we see out there, ";alive or dead;.;
51683;yes;X or Y;dead;alive;alive - dead;" and said that Sandeen was unconscious and that "" he did not know if she was ";dead or alive;.;
40801;yes;X or Y;dead;alive;alive - dead; The morgue was a simple the ater of black and white, ;dead or alive;.;
1221;yes;X or Y;dead;alive;alive - dead;" "" But all I could think was, would they rind her ";dead or alive;?;
4729;yes;X or Y;dead;alive;alive - dead;" 11 attacks, Bush said he wanted bin Laden "" ";dead or alive;.;
35634;yes;X rather than Y;dead;alive;alive - dead; So for people like me who have drunkard fathers who just wishes that we were ;dead rather than alive; cause it will be less expensive.;
32053;yes;X, not Y;alive;dead;alive - dead; Operate on me as if I am ;alive, not dead;.;
36438;yes;X, not Y;dead;alive;alive - dead; Stanley Paterson, who would have only the understanding that he was ;dead, not alive;, to keep him for all eternity.;
32184;yes;X, not Y;dead;alive;alive - dead; Osama bin Laden had finally been found-;dead, not alive;.;
17444;yes;X, not Y;alive;dead;alive - dead; He was ;alive, not dead;.;
34839;yes;X, not Y;alive;dead;alive - dead; She said it's like your transformation stopped just before it was finished, and in that gray area, not ;alive, not dead;, and yet not entirely undead, there is a lot of power to be had.;
3171;yes;between X and Y;dead;alive;alive - dead;" "" The main difference ";between dead and alive;", "" says Burnside, "" is that'dead'means off the payroll.";
37490;yes;between X and Y;alive;dead;alive - dead; That was fourteen months ago and I still had n't found the sweet spot ;between alive and dead;.;
42782;yes;between X and Y;dead;alive;alive - dead; The whole life is about the circulation of the material ;between dead and alive; organisms, it's about the selection.;
47736;yes;both X and Y;dead;alive;alive - dead; Until the deceased has been buried according to all the rules, he is ;both dead and alive; -- not, as is often thought, neither one of these.;
43583;yes;both X and Y;alive;dead;alive - dead;" There is no subjective uncertainty; I know with very high probability that the cat is ";both alive and dead;.;
2981;yes;both X and Y;dead;alive;alive - dead;" "" That vision of Los Angeles has always fascinated me -- that and the transient nature of a city that holds far too many dreams, ";both dead and alive;.;
39690;yes;both X and Y;dead;alive;alive - dead; The fascination with the search for life on Mars, ;both dead and alive;, reflects humankind's overall quest for life beyond Earth.;
29694;yes;both X and Y;dead;alive;alive - dead; More people had wound up in that pile, too, ;both dead and alive;.;
8850;yes;both X and Y;alive;dead;alive - dead; As I looked, I realized the faces, although not perfectly clear, were recognizable as everyone I had known, ;both alive and dead;.;
4219;yes;both X and Y;dead;alive;alive - dead; (The name comes from a thought experiment proposed by one of the founders of quantum mechanics, Erwin Schrdinger, who imagined a quantum cat that could be ;both dead and alive; at the same time.;
49072;yes;both X and Y;alive;dead;alive - dead; What does it even mean to say that the cat is ;both alive and dead;?;
29211;yes;both X and Y;dead;alive;alive - dead; Marine mammals, ;both dead and alive;", are thought to be an important food source for white sharks throughout their range (Arnold, 1972; Pratt et al.";
38967;yes;both X and Y;dead;alive;alive - dead; The cat is not ;both dead and alive;, as events proceed into the probabilistic future, because it is the collapse of probabilities, the future, into actualities, that creates time.;
18336;yes;both X and Y;alive;dead;alive - dead; Here's a list, including speakers ;both alive and dead;.;
38619;yes;both X and Y;dead;alive;alive - dead; The argument then goes that the cat inside the box is ;both dead and alive; at the same time, until you open the box and see (observe).;
2668;yes;either X or Y;alive;dead;alive - dead;" "" Patients are ";either alive or dead;, and as long as they're alive, it's my obligation to give them hope and comfort.;
31433;yes;either X or Y;dead;alive;alive - dead; Of those, 316 have been found ;either dead or alive;, while 25 cases remain open.;
998;yes;either X or Y;alive;dead;alive - dead;" "" And Cassie was not the only agent to look for proof that the long-vanished Wyndham was ";either alive or dead;.;
52431;yes;either X or Y;alive;dead;alive - dead; pacificus, long before having been seen in the flesh ;either alive or dead;, had acquired two common names.;
5773;yes;either X or Y;dead;alive;alive - dead; A future cat has the probability of being ;either dead or alive;, but it is the actual event of its potential demise that determines its health.;
29797;yes;either X or Y;alive;dead;alive - dead;" Moses prayed in vain to be permitted to go into the promised land if only for a little while; for God had decreed that he should not enter the country ";either alive or dead;.;
19910;yes;either X or Y;dead;alive;alive - dead; I could never afterward imagine the people and the donkey ;either dead or alive;.;
44171;yes;either X or Y;dead;alive;alive - dead; These numbers appear high to some because they would include cases of children who were found quickly, ;either dead or alive;, and whose cases did not involve the FBI.;
14115;yes;more X than Y;dead;alive;alive - dead; Even Beryn, a man ;more dead than alive;.;
46180;yes;more X than Y;alive;dead;alive - dead;" This particular "" watchable wildlife, "" like the boon in whale-watching tours and even programs to view wolves in Wyoming, underscores the truism that many once-hunted critters are worth ";more alive than dead;.;
9441;yes;more X than Y;dead;alive;alive - dead; At last, ;more dead than alive;, Madame de Graffigny asked to see the proof of her alleged misdeed.;
32928;yes;more X than Y;dead;alive;alive - dead; Perhaps they did n't have an explanation, given that he appeared ;more dead than alive;, well-swollen and washed out.;
